name,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year
Come Over,DEAN,0,0.499,0.633,6.0,-7.854,0.0,0.20800000000000002,0.0893,0.0,0.64,0.294,168.00099999999998,266137.0,2017
Lucky Girl,Red Velvet,45,0.6,0.828,6.0,-3.4530000000000003,1.0,0.207,0.0299,0.0,0.33399999999999996,0.66,169.75799999999998,203438.0,2016
Daydream (백일몽),j-hope,70,0.748,0.961,8.0,-6.518,0.0,0.0875,0.00512,0.0,0.175,0.856,116.037,228759.0,2018
Would Be Better,HEIZE,43,0.408,0.586,8.0,-6.735,0.0,0.0444,0.561,0.0,0.0974,0.32,140.821,222566.0,2017
21,DEAN,0,0.6829999999999999,0.7190000000000001,11.0,-5.603,0.0,0.128,0.179,0.0,0.354,0.5770000000000001,110.00200000000001,207130.0,2016
Ordinary Love,Park Kyung,51,0.7390000000000001,0.706,9.0,-6.534,1.0,0.152,0.21899999999999997,0.0,0.132,0.5589999999999999,144.111,232867.0,2015
instagram,DEAN,0,0.46299999999999997,0.5660000000000001,8.0,-6.195,1.0,0.145,0.196,0.0,0.284,0.21899999999999997,93.921,255729.0,2017
HAVE A GOOD DAY,WINNER,25,0.684,0.703,1.0,-5.494,1.0,0.0777,0.179,0.0,0.0861,0.40399999999999997,82.988,225920.0,2018
Hello Bitches,CL,8,0.7140000000000001,0.884,11.0,-2.932,1.0,0.113,0.00983,0.0,0.439,0.584,145.07399999999998,178177.0,2015
BBoom BBoom,MOMOLAND,67,0.785,0.7440000000000001,3.0,-4.249,0.0,0.0369,0.0149,0.006659999999999999,0.0661,0.833,126.01799999999999,208863.0,2018
Chained Up,VIXX,0,0.728,0.941,9.0,-2.044,0.0,0.188,0.0955,0.0,0.32799999999999996,0.9229999999999999,92.073,192922.0,2015
You In Me,KARD,50,0.759,0.9209999999999999,8.0,-2.533,0.0,0.231,0.0796,0.00011100000000000001,0.325,0.528,96.025,203982.0,2017
Lion Heart,Girls' Generation,59,0.754,0.7879999999999999,2.0,-3.175,1.0,0.0322,0.129,0.00274,0.0775,0.961,124.992,224258.0,2015
Jenga (feat. Gaeko),HEIZE,51,0.711,0.73,1.0,-4.979,0.0,0.0436,0.26899999999999996,2.34e-06,0.109,0.604,93.015,210158.0,2018
"but, are you?",HEIZE,39,0.455,0.522,11.0,-6.959,1.0,0.0429,0.6579999999999999,0.00011899999999999999,0.113,0.166,72.17699999999999,231186.0,2018
didn't know me,HEIZE,45,0.611,0.635,0.0,-4.871,1.0,0.0337,0.37,0.0,0.138,0.364,136.026,238023.0,2018
wish you well (With. DAVII),HEIZE,33,0.8140000000000001,0.528,9.0,-5.997999999999999,0.0,0.0687,0.327,0.0,0.111,0.633,120.015,208362.0,2018
wind,HEIZE,36,0.5379999999999999,0.374,6.0,-12.067,0.0,0.0418,0.99,0.9390000000000001,0.19399999999999998,0.0874,134.921,93948.0,2018
Can't Love You Anymore (With OHHYUK),IU,56,0.611,0.63,9.0,-4.419,0.0,0.363,0.5660000000000001,0.0,0.237,0.66,65.619,195230.0,2017
NO THANXXX,Epik High,0,0.825,0.755,7.0,-5.013,1.0,0.21600000000000003,0.14300000000000002,0.0,0.0784,0.6970000000000001,97.988,277061.0,2017
THANKS,SEVENTEEN,60,0.513,0.867,8.0,-3.7289999999999996,1.0,0.0632,0.0631,0.0,0.34,0.536,149.967,213072.0,2018
Singing in the Rain,LOONA,0,0.5660000000000001,0.762,7.0,-6.638,1.0,0.0813,0.009059999999999999,1.3500000000000001e-05,0.102,0.528,137.996,211661.0,2017
Going Crazy,EXO,52,0.591,0.782,7.0,-5.45,0.0,0.0389,0.128,0.0,0.114,0.7090000000000001,150.09,226062.0,2017
Chuck,SEVENTEEN,45,0.773,0.9309999999999999,4.0,-4.591,0.0,0.135,0.105,0.0,0.39,0.682,115.008,178171.0,2016
Me Gustas Tu,GFRIEND,63,0.6459999999999999,0.9229999999999999,8.0,-1.3090000000000002,1.0,0.0613,0.166,0.0,0.0507,0.703,106.086,220745.0,2015
Fanfare,SF9,46,0.682,0.867,1.0,-3.122,1.0,0.0292,0.0241,1.32e-06,0.32899999999999996,0.595,97.00399999999999,193734.0,2016
O Sole Mio,SF9,56,0.7340000000000001,0.823,1.0,-3.888,0.0,0.08900000000000001,0.27,0.0,0.10800000000000001,0.718,103.991,201643.0,2017
ROAR,SF9,37,0.735,0.87,1.0,-1.955,1.0,0.0385,0.0355,0.0,0.145,0.19399999999999998,102.03299999999999,187382.0,2017
K.O.,SF9,40,0.588,0.922,1.0,-3.0660000000000003,1.0,0.231,0.0708,0.0,0.255,0.812,179.842,215963.0,2016
Flower,SEVENTEEN,52,0.72,0.72,3.0,-4.135,0.0,0.16699999999999998,0.23399999999999999,0.0,0.0711,0.737,159.982,207381.0,2017
Cool Night,Sleepy,0,0.816,0.608,9.0,-3.8960000000000004,0.0,0.0542,0.26899999999999996,0.0,0.107,0.875,101.006,185431.0,2015
Drought,Jang Joon,20,0.838,0.703,11.0,-5.306,0.0,0.245,0.187,0.0,0.0996,0.85,95.98299999999999,223086.0,2017
Hug Me (feat. Gaeko),Crush,0,0.7,0.885,0.0,-3.897,0.0,0.205,0.11699999999999999,0.0,0.0523,0.305,123.07799999999999,222929.0,2014
Sweetheart,ToppDogg,0,0.63,0.619,5.0,-4.593,0.0,0.12,0.532,0.0,0.184,0.439,86.98200000000001,241034.0,2015
커피를 마시고 Coffee - Reprise,Urban Zakapa,0,0.7140000000000001,0.479,5.0,-8.228,0.0,0.0286,0.6609999999999999,0.0,0.17,0.773,98.015,228773.0,2011
Circles,GSoul,38,0.28800000000000003,0.6659999999999999,1.0,-4.507,1.0,0.0573,0.12,0.0,0.22899999999999998,0.262,176.718,201141.0,2017
Take You Home,BAEKHYUN,51,0.633,0.622,6.0,-6.803,0.0,0.0457,0.62,0.0,0.10400000000000001,0.278,87.999,234955.0,2017
Action!,DPR LIVE,55,0.6809999999999999,0.785,1.0,-4.165,0.0,0.105,0.16,0.0,0.5820000000000001,0.9329999999999999,103.084,190813.0,2018
뻔한 멜로디 (feat. Crush),Zion.T,0,0.738,0.43,1.0,-7.343,1.0,0.0737,0.7509999999999999,1.4800000000000002e-05,0.114,0.337,92.036,211857.0,2013
My Flower,JBJ,37,0.62,0.9229999999999999,7.0,-4.022,0.0,0.295,0.0314,0.0,0.311,0.634,108.259,194121.0,2018
아마도 그건,CRUSH,34,0.6609999999999999,0.551,2.0,-5.093999999999999,1.0,0.0659,0.28,0.0,0.107,0.485,78.137,193267.0,2015
Some (feat.Geeks Lil Boi),SOYOU & Junggigo,61,0.738,0.6759999999999999,11.0,-3.025,0.0,0.0507,0.446,0.0,0.253,0.961,95.04,211375.0,2014
No Make Up,Zion.T,0,0.758,0.402,9.0,-5.066,1.0,0.0459,0.41100000000000003,0.0,0.217,0.519,92.109,189154.0,2015
SEATTLE,Sam Kim,0,0.32299999999999995,0.135,11.0,-10.642000000000001,1.0,0.0412,0.97,2.63e-06,0.149,0.36700000000000005,172.18200000000002,308860.0,2016
B side U,Jung Jin Woo,0,0.623,0.695,5.0,-4.371,1.0,0.0407,0.0764,0.0,0.0955,0.57,97.54899999999999,202520.0,2016
"Love (feat. Bumkey, Paloalto)",Primary,0,0.797,0.741,1.0,-5.794,1.0,0.0906,0.12,0.0,0.11900000000000001,0.823,105.023,261940.0,2013
What The Hiphop!?,Hong Dae Kwang,17,0.622,0.7759999999999999,8.0,-3.591,1.0,0.0644,0.41600000000000004,0.0,0.34299999999999997,0.518,97.007,216855.0,2016
자니 (feat. Dynamicduo),Primary,0,0.764,0.615,1.0,-4.531000000000001,1.0,0.149,0.31,0.0,0.0855,0.797,99.91,234216.0,2013
Walking,SURAN,29,0.675,0.606,6.0,-6.925,1.0,0.0819,0.6,0.0,0.115,0.37200000000000005,93.92299999999999,229735.0,2017
Merry & Happy,TWICE,0,0.7090000000000001,0.62,10.0,-4.138,1.0,0.0387,0.425,0.0,0.0822,0.6579999999999999,154.026,192571.0,2017
KNOCK KNOCK,TWICE,1,0.672,0.968,1.0,-2.636,0.0,0.131,0.0243,0.0,0.0586,0.473,129.971,195753.0,2017
TT,TWICE,3,0.708,0.852,2.0,-4.398,1.0,0.0851,0.0525,0.00016,0.39899999999999997,0.396,129.946,212991.0,2016
SIGNAL,TWICE,1,0.616,0.769,0.0,-2.57,1.0,0.32899999999999996,0.23,0.0,0.121,0.605,207.845,196687.0,2017
CHEER UP,TWICE,2,0.551,0.885,6.0,-1.489,1.0,0.124,0.139,0.0,0.114,0.509,172.95,208862.0,2016
JELLY JELLY,TWICE,0,0.703,0.8909999999999999,9.0,-1.2819999999999998,1.0,0.12300000000000001,0.111,4.81e-06,0.34299999999999997,0.855,163.929,210627.0,2017
BOSS,NCT,67,0.787,0.5429999999999999,10.0,-6.7,0.0,0.037000000000000005,0.0233,0.0,0.0861,0.332,99.02600000000001,210641.0,2018
내일할래 To Do List,Hyolyn,0,0.662,0.449,7.0,-6.03,0.0,0.0313,0.8240000000000001,0.0,0.0866,0.5539999999999999,115.89,200292.0,2018
Let Go,BTS,71,0.5579999999999999,0.863,4.0,-3.53,1.0,0.17800000000000002,0.17,0.0,0.289,0.38799999999999996,173.908,299707.0,2018
Crystal Snow,BTS,67,0.618,0.7659999999999999,3.0,-4.507,1.0,0.0323,0.11699999999999999,0.0,0.121,0.44799999999999995,113.99700000000001,323360.0,2018
Don't Leave Me,BTS,70,0.62,0.778,8.0,-4.622,0.0,0.0724,0.11599999999999999,0.0,0.312,0.386,147.012,227413.0,2018
New Face,PSY,5,0.836,0.728,0.0,-3.449,0.0,0.0563,0.0079,2.94e-05,0.0564,0.444,131.969,190234.0,2017
Catallena,Orange Caramel,53,0.69,0.9309999999999999,4.0,-2.061,0.0,0.0298,0.0325,4.3700000000000005e-05,0.19899999999999998,0.9570000000000001,126.98299999999999,193154.0,2014
꺼내 먹어요 (Eat),Zion.T,0,0.628,0.284,4.0,-11.629000000000001,1.0,0.102,0.544,5.01e-06,0.121,0.354,91.131,161624.0,2015
"Not Spring, Love, or Cherry Blossoms",HIGH4,54,0.77,0.484,7.0,-6.626,1.0,0.0538,0.46399999999999997,0.0,0.44,0.7929999999999999,79.988,195265.0,2014
BERMUDA TRIANGLE,ZICO,57,0.469,0.8190000000000001,3.0,-3.469,0.0,0.306,0.0592,0.0,0.17800000000000002,0.33399999999999996,89.01299999999999,207027.0,2016
Love Story,SURAN,47,0.677,0.622,1.0,-6.171,1.0,0.0469,0.499,0.0,0.0907,0.439,90.041,220759.0,2017
Sleepless rainy night,IU,49,0.7609999999999999,0.456,10.0,-7.817,1.0,0.0461,0.727,0.000103,0.14300000000000002,0.46,91.02799999999999,266517.0,2017
Autumn morning,IU,52,0.57,0.316,9.0,-7.22,1.0,0.136,0.7909999999999999,0.0,0.337,0.547,171.09400000000002,218885.0,2017
Jasmine,DPR LIVE,64,0.597,0.486,8.0,-5.893,1.0,0.0986,0.331,0.0,0.14,0.397,137.68,201511.0,2017
Young,Zion.T,0,0.752,0.264,3.0,-10.956,1.0,0.0937,0.594,0.000132,0.107,0.184,86.001,192630.0,2015
Put My Hands On You,DEAN,50,0.611,0.6509999999999999,10.0,-6.553,1.0,0.138,0.38799999999999996,0.0,0.115,0.7190000000000001,105.714,209173.0,2015
YOU,Kang Seung Yoon,0,0.623,0.48100000000000004,6.0,-5.2829999999999995,1.0,0.0469,0.38,0.0,0.0696,0.5670000000000001,82.055,213593.0,2016
"무제(無題) (Untitled, 2014)",G-DRAGON,0,0.575,0.461,4.0,-5.153,1.0,0.0317,0.785,1.75e-05,0.13,0.266,79.971,222868.0,2017
I'm Not Sorry,DEAN,0,0.569,0.748,1.0,-4.305,1.0,0.0368,0.0007480000000000001,0.0,0.0928,0.544,129.006,209096.0,2015
양화대교 (Yanghwa Brdg),Zion.T,0,0.5379999999999999,0.436,3.0,-8.73,0.0,0.0504,0.726,0.0,0.151,0.37,87.111,229350.0,2014
Your Soul,Swings,20,0.465,0.8059999999999999,6.0,-4.361000000000001,0.0,0.22899999999999998,0.405,0.0,0.39399999999999996,0.636,122.101,228352.0,2016
Wet (feat.Superbee),Jooyoung,44,0.736,0.696,9.0,-3.81,0.0,0.0745,0.16699999999999998,0.0,0.154,0.585,125.992,239234.0,2015
Danger,BTS,0,0.738,0.868,1.0,-3.363,1.0,0.0703,0.000907,0.000215,0.275,0.37799999999999995,111.992,245140.0,2014
Hope World,j-hope,66,0.706,0.8959999999999999,1.0,-4.456,1.0,0.16,0.0138,0.0,0.595,0.767,117.038,204931.0,2018
Airplane,j-hope,66,0.8009999999999999,0.65,0.0,-7.855,1.0,0.0576,0.649,0.0,0.109,0.237,119.993,197914.0,2018
P.O.P (Piece Of Peace) Pt. 1,j-hope,60,0.547,0.845,6.0,-5.292999999999999,1.0,0.0866,0.006520000000000001,2.4e-06,0.0604,0.67,175.81599999999997,181113.0,2018
花요일 Blooming Day,EXO-CBX,57,0.735,0.736,4.0,-3.266,0.0,0.27699999999999997,0.00511,0.0,0.165,0.813,117.975,199846.0,2018
Crazy Sexy Cool,ASTRO,35,0.703,0.8029999999999999,7.0,-4.082,1.0,0.214,0.0464,0.0,0.0954,0.391,104.705,196740.0,2017
Baby,ASTRO,31,0.795,0.877,1.0,-4.074,0.0,0.0558,0.09,0.0,0.221,0.848,108.00200000000001,202778.0,2017
Cave Me In,Gallant,51,0.6890000000000001,0.512,1.0,-6.206,1.0,0.0509,0.34600000000000003,2.07e-06,0.106,0.619,90.09100000000001,214159.0,2017
Honestly,Eric Nam,30,0.75,0.799,0.0,-2.7880000000000003,0.0,0.0697,0.0706,0.0,0.377,0.462,110.991,206848.0,2018
WHERE,Laybacksound,27,0.774,0.611,3.0,-8.074,0.0,0.06,0.515,0.00164,0.0966,0.586,120.006,225500.0,2017
FAKE LOVE,BTS,75,0.557,0.7190000000000001,2.0,-4.515,0.0,0.0372,0.00267,0.0,0.306,0.344,77.501,242334.0,2018
134340,BTS,69,0.664,0.688,11.0,-6.466,0.0,0.0543,0.153,9.14e-05,0.17300000000000001,0.65,106.022,230063.0,2018
Love Maze,BTS,73,0.636,0.8759999999999999,9.0,-4.652,1.0,0.0617,0.0487,0.0,0.0728,0.759,149.93200000000002,221529.0,2018
Paradise,BTS,70,0.519,0.828,5.0,-5.523,1.0,0.365,0.214,0.0,0.0571,0.929,139.41299999999998,211224.0,2018
So What,BTS,73,0.6559999999999999,0.883,9.0,-4.294,0.0,0.0737,0.0238,0.0,0.0481,0.46,129.947,281521.0,2018
That day,Lovelyz,38,0.605,0.9209999999999999,6.0,-2.251,0.0,0.0518,0.284,3.32e-05,0.0326,0.731,117.001,194576.0,2018
"Now, We",Lovelyz,0,0.705,0.9259999999999999,9.0,-1.078,0.0,0.0613,0.23600000000000002,0.0,0.214,0.6709999999999999,125.008,196373.0,2017
Shine,PENTAGON,67,0.74,0.804,3.0,-2.187,1.0,0.0546,0.41100000000000003,0.0,0.0578,0.7909999999999999,150.013,198796.0,2018
A Gloomy Clock (feat. Jong-hyun),IU,46,0.867,0.22699999999999998,3.0,-8.183,1.0,0.0534,0.392,0.0,0.106,0.51,118.06700000000001,168124.0,2013
Lo Siento,SUPER JUNIOR,57,0.746,0.738,9.0,-3.67,1.0,0.207,0.0705,0.0,0.043,0.63,94.80799999999999,226184.0,2018
먹고하고자고 Eat Pray Love,Dynamicduo,0,0.672,0.713,6.0,-5.652,0.0,0.0904,0.18899999999999997,0.0,0.607,0.45299999999999996,128.065,241319.0,2015
Same as you,Jooyoung,32,0.701,0.519,1.0,-6.382000000000001,1.0,0.0516,0.314,0.0,0.207,0.498,89.977,223044.0,2014
Sweet Kiss Like Coffee,Eddy Kim,40,0.596,0.503,7.0,-7.172999999999999,1.0,0.0903,0.292,0.0,0.157,0.418,84.896,234706.0,2016
party (SHUT DOWN),Sik-K,53,0.7020000000000001,0.5870000000000001,8.0,-5.816,1.0,0.122,0.273,0.0,0.0631,0.773,140.005,216114.0,2017
"Sunday (feat. HEIZE, Jay Park)",GroovyRoom,50,0.693,0.797,7.0,-5.694,0.0,0.193,0.0824,0.0,0.10800000000000001,0.6609999999999999,102.90799999999999,182301.0,2017
"Me, Myself & I [From ""Unpretty Rapstar 2 Track 2""]",HEIZE,26,0.8590000000000001,0.8290000000000001,6.0,-3.4419999999999997,1.0,0.19399999999999998,0.102,0.0,0.0345,0.846,100.007,194479.0,2015
HANGANG,Hoody,53,0.685,0.5589999999999999,11.0,-6.004,1.0,0.0548,0.196,0.0,0.165,0.77,109.15100000000001,200488.0,2017
Like You,Hoody,43,0.622,0.502,0.0,-5.327000000000001,1.0,0.0348,0.28300000000000003,0.0,0.084,0.265,60.008,211047.0,2016
Butterfly - 2016 Remastered,Sogyumo Acacia Band,0,0.669,0.332,4.0,-11.197000000000001,1.0,0.0493,0.917,0.0945,0.105,0.0756,141.77,240173.0,2016
순간 This Moment - 2016 Remastered,Sogyumo Acacia Band,0,0.677,0.568,7.0,-13.74,1.0,0.0326,0.563,0.46399999999999997,0.0503,0.561,100.023,207960.0,2016
겨울로 가기 위해 사는 밤 Night That Leads to Winter,"Temperature of Saying ""Hi""",0,0.63,0.207,11.0,-9.962,1.0,0.0329,0.816,0.171,0.106,0.106,131.634,240960.0,2016
매일의 고백 Daily Confessions - 2016 Remastered,Gang Ah Sol,0,0.25,0.195,3.0,-12.055,1.0,0.0387,0.825,3.76e-06,0.133,0.29100000000000004,81.07300000000001,247000.0,2016
An Answer of Mine - Soundtrack Remastered Version,Kang Asol,0,0.701,0.147,2.0,-14.950999999999999,0.0,0.0489,0.95,0.0,0.0936,0.311,119.62299999999999,193375.0,2017
This Moment,Sogyumo Acacia Band,29,0.48,0.568,7.0,-13.74,1.0,0.0428,0.564,0.469,0.0503,0.534,125.779,207960.0,2016
Wake Me Up,TWICE,41,0.6559999999999999,0.9940000000000001,6.0,-1.47,0.0,0.0807,0.209,0.0,0.318,0.795,125.979,211800.0,2018
Pink Lemonade,TWICE,45,0.706,0.9690000000000001,11.0,-2.952,0.0,0.0781,0.0816,0.0,0.0564,0.7340000000000001,128.004,220412.0,2018
Magic Shop,BTS,71,0.541,0.6609999999999999,1.0,-5.837999999999999,1.0,0.0889,0.10300000000000001,0.0,0.0779,0.285,149.92600000000002,275696.0,2018
Wi Ing Wi Ing,HYUKOH,0,0.6970000000000001,0.6920000000000001,7.0,-5.34,1.0,0.0511,0.263,0.0,0.10400000000000001,0.281,124.829,193605.0,2014
BLUE MOON (Prod. GroovyRoom),Hyolyn,46,0.7859999999999999,0.7829999999999999,5.0,-5.598,1.0,0.0451,0.158,0.0,0.109,0.449,106.98700000000001,203057.0,2017
2411,Crush,0,0.7240000000000001,0.483,11.0,-7.955,0.0,0.0489,0.8009999999999999,0.0,0.133,0.419,90.0,143859.0,2016
Nillili Mambo,Block B,50,0.7559999999999999,0.8370000000000001,2.0,-2.7110000000000003,0.0,0.0524,0.0131,0.0,0.0943,0.537,109.93700000000001,205280.0,2012
Like This,Block B,23,0.408,0.318,4.0,-6.837000000000001,1.0,0.0303,0.6970000000000001,0.0,0.11199999999999999,0.4,145.946,230551.0,2018
WAKE ME UP,B.A.P,45,0.5579999999999999,0.852,4.0,-2.94,0.0,0.0679,0.0275,0.0,0.153,0.344,102.919,209659.0,2017
Sunny Day Rainy Day (feat. Kassy),Sanchez,30,0.767,0.524,5.0,-6.07,1.0,0.0611,0.614,0.0,0.125,0.5479999999999999,94.961,249434.0,2016
Gift,MeloMance,47,0.6729999999999999,0.444,4.0,-6.745,1.0,0.0279,0.502,0.0,0.0867,0.523,80.008,260607.0,2017
Pour Up,DEAN,57,0.89,0.501,5.0,-5.562,0.0,0.0589,0.0958,0.0,0.10300000000000001,0.758,126.949,211972.0,2016
You don't know,Loco,36,0.7140000000000001,0.7070000000000001,1.0,-4.873,1.0,0.102,0.33,0.0,0.213,0.8240000000000001,95.227,247582.0,2014
DDU-DU DDU-DU,BLACKPINK,14,0.6709999999999999,0.8590000000000001,4.0,-3.9219999999999997,0.0,0.0833,0.0313,0.0,0.267,0.39,139.931,209355.0,2018
Baby Don’t Like It 나쁜 짓,NCT 127,61,0.6990000000000001,0.555,5.0,-5.2589999999999995,0.0,0.195,0.131,0.0,0.113,0.374,96.711,158920.0,2017
In the Middle of Love,"Temperature of Saying ""Hi""",27,0.5920000000000001,0.35700000000000004,8.0,-7.86,1.0,0.0298,0.87,0.034,0.126,0.0923,127.89299999999999,345742.0,2016
Daily Confessions,Gang Ah Sol,21,0.249,0.195,3.0,-12.055,1.0,0.039,0.825,3.67e-06,0.133,0.29100000000000004,80.187,247000.0,2016
Night That Leads to Winter,"Temperature of Saying ""Hi""",11,0.63,0.207,11.0,-9.962,1.0,0.0329,0.816,0.174,0.106,0.106,131.639,240960.0,2016
"Bravo, My Life!",Eric Nam,45,0.6579999999999999,0.502,10.0,-6.153,1.0,0.033,0.662,0.0,0.122,0.306,77.021,245349.0,2017
그날에 우리 My Love,Urban Zakapa,0,0.627,0.48200000000000004,5.0,-5.855,1.0,0.0262,0.68,0.0,0.0742,0.384,92.985,233040.0,2011
LOVE IS A DOG FROM HELL (feat.SURAN),Mad Clown,34,0.491,0.9079999999999999,6.0,-2.736,0.0,0.385,0.0718,0.0,0.102,0.8809999999999999,170.88,215560.0,2017
OK (Prod. by GRAY),BewhY,42,0.695,0.83,4.0,-2.124,0.0,0.251,0.0657,0.0,0.332,0.8440000000000001,117.927,191540.0,2017
좋다고 말해,BOL4,0,0.6859999999999999,0.623,1.0,-2.695,1.0,0.0445,0.825,0.0,0.128,0.428,79.98100000000001,201772.0,2016
I Understand (Feat. d.ear),MA EUNJIN (PLAYBACK),18,0.5,0.44299999999999995,5.0,-5.909,1.0,0.0412,0.8,0.0,0.27399999999999997,0.315,114.484,204605.0,2017
"눈,코,입(Eyes, Noes, Lips)",TAEYANG,0,0.631,0.516,0.0,-5.7589999999999995,1.0,0.0378,0.738,0.0,0.264,0.254,143.77700000000002,229990.0,2014
Shower Later,GARY,28,0.602,0.75,4.0,-4.425,1.0,0.156,0.49200000000000005,0.0,0.191,0.765,95.074,240122.0,2014
Raining Street,Babylon,20,0.612,0.5760000000000001,10.0,-5.675,0.0,0.0872,0.51,0.0,0.16899999999999998,0.545,79.994,232788.0,2016
쟤 보지 마 U&I,SUNNY,30,0.478,0.529,11.0,-6.4670000000000005,0.0,0.055,0.319,0.0,0.0675,0.619,201.799,201870.0,2017
Lady,LambC,37,0.7759999999999999,0.522,1.0,-6.494,1.0,0.0497,0.6859999999999999,1.24e-06,0.10099999999999999,0.516,86.006,269681.0,2017
It’s Okay,Kisum,30,0.8370000000000001,0.446,0.0,-9.642000000000001,1.0,0.0635,0.5579999999999999,3.81e-06,0.0755,0.775,108.23100000000001,199179.0,2018
Growl,EXO,65,0.6809999999999999,0.8140000000000001,11.0,-2.83,0.0,0.0603,0.145,0.0,0.556,0.8759999999999999,89.993,207053.0,2013
Bingle Bangle,AOA,49,0.802,0.8640000000000001,7.0,-3.888,1.0,0.0639,0.0293,0.0,0.335,0.745,111.994,221779.0,2018
HOLIDAY (feat. DPR LIVE),Suzy,4,0.446,0.741,2.0,-5.155,1.0,0.19899999999999998,0.358,0.0,0.165,0.41200000000000003,93.417,190898.0,2018
SObeR,Suzy,2,0.965,0.792,1.0,-5.649,1.0,0.142,0.0498,0.0,0.0452,0.843,119.962,186706.0,2018
행복한 척 Pretend,Suzy,3,0.5529999999999999,0.483,11.0,-7.582999999999999,1.0,0.0899,0.73,0.0,0.22,0.486,85.78399999999999,221840.0,2017
Seasons of the Heart,Seo In Guk,0,0.263,0.345,9.0,-10.618,1.0,0.0318,0.757,0.0,0.113,0.175,146.153,292312.0,2016
Only one for me,BTOB,55,0.674,0.7490000000000001,0.0,-4.1739999999999995,1.0,0.0345,0.345,0.0,0.289,0.65,98.006,226561.0,2018
WOW,BTOB,51,0.741,0.9590000000000001,9.0,-1.4140000000000001,1.0,0.0571,0.004,1.23e-05,0.355,0.41,110.016,217887.0,2012
heyahe,ONE,2,0.701,0.775,5.0,-4.312,0.0,0.0349,0.0313,0.0,0.213,0.489,126.979,185917.0,2017
Forever Young,BLACKPINK,11,0.5920000000000001,0.961,4.0,-1.807,1.0,0.096,0.0423,0.0,0.0882,0.508,109.82600000000001,237077.0,2018
4AM,Eric Nam,37,0.645,0.486,0.0,-5.371,1.0,0.0273,0.344,0.0,0.22699999999999998,0.5820000000000001,129.999,248450.0,2017
This Is Not A Love Song,Eric Nam,20,0.767,0.45,0.0,-6.971,0.0,0.0346,0.153,9.13e-06,0.0965,0.35700000000000004,93.01700000000001,210116.0,2018
Before the Sunset,Eric Nam,40,0.518,0.451,11.0,-7.557,1.0,0.062,0.6779999999999999,0.0,0.159,0.319,131.762,189905.0,2017
Hard for me,CHEEZE,33,0.598,0.48100000000000004,9.0,-6.597,1.0,0.0301,0.7340000000000001,5.53e-06,0.105,0.18899999999999997,133.85,203160.0,2018
Real Love,Nam Taehyun (South Club),23,0.569,0.741,0.0,-3.174,1.0,0.03,0.0763,0.0,0.0891,0.292,109.882,233691.0,2018
Single Heart,Bella,21,0.6759999999999999,0.785,1.0,-3.636,1.0,0.0335,0.484,0.0,0.0953,0.545,124.056,196401.0,2018
Do U,Monogram,13,0.688,0.5379999999999999,0.0,-6.296,1.0,0.0405,0.40399999999999997,0.0,0.17600000000000002,0.594,99.999,213864.0,2018
잘자 내 몫까지 Midnight,Suzy,0,0.48700000000000004,0.147,10.0,-9.891,1.0,0.0631,0.963,0.0,0.07400000000000001,0.195,168.722,277624.0,2018
Your Face,Louie,21,0.611,0.8029999999999999,6.0,-5.355,1.0,0.373,0.162,2.57e-06,0.0971,0.6559999999999999,84.57700000000001,172070.0,2016
So Bad (Feat. Sik-K),Loco,33,0.792,0.5579999999999999,7.0,-6.739,0.0,0.0909,0.532,0.0,0.156,0.301,116.11,219340.0,2017
Better Man,Paul Kim,28,0.736,0.509,0.0,-8.369,1.0,0.0262,0.755,0.0248,0.0955,0.369,110.056,212151.0,2017
Last Festival,Crush,23,0.594,0.59,4.0,-7.768,1.0,0.0298,0.8370000000000001,0.0273,0.27699999999999997,0.672,99.96600000000001,251312.0,2017
Dance The Night Away,TWICE,5,0.7090000000000001,0.861,0.0,-2.905,1.0,0.0941,0.106,4.73e-05,0.11199999999999999,0.779,118.089,180809.0,2018
HO!,TWICE,0,0.765,0.8909999999999999,6.0,-2.335,0.0,0.1,0.0897,1e-06,0.018000000000000002,0.977,159.997,189076.0,2018
Feel,Triple H,0,0.7559999999999999,0.858,2.0,-2.3280000000000003,1.0,0.105,0.0699,1.41e-06,0.114,0.685,98.027,209801.0,2018
Why Don’t You Know,CHUNG HA,47,0.703,0.9229999999999999,9.0,-0.9620000000000001,0.0,0.14800000000000002,0.32,0.0,0.36700000000000005,0.623,100.038,198420.0,2017
House of Cards (Full Length Edition),BTS,68,0.36700000000000005,0.67,2.0,-4.485,0.0,0.0517,0.33399999999999996,0.0,0.147,0.386,104.96,226212.0,2016
Oh My!,SEVENTEEN,60,0.682,0.888,5.0,-3.25,0.0,0.267,0.245,0.0,0.0552,0.903,91.96600000000001,195005.0,2018
Thought Of You,John Park,47,0.6859999999999999,0.46,11.0,-6.676,0.0,0.0457,0.54,0.0,0.0516,0.539,77.007,230334.0,2016
Friday Night,MAMAMOO,0,0.767,0.564,5.0,-5.981,0.0,0.168,0.4,0.0,0.10300000000000001,0.677,96.023,202802.0,2016
Text Me,DPR LIVE,60,0.846,0.5920000000000001,5.0,-6.452000000000001,0.0,0.28,0.146,0.0,0.258,0.757,134.024,177343.0,2017
