danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.643,0.765,6.0,-3.93,0.0,0.134,0.241,0.0,0.65,0.721,90.019,audio_features,2Tw2V8Ps4GuzZfcSwJufQ8,spotify:track:2Tw2V8Ps4GuzZfcSwJufQ8,https://api.spotify.com/v1/tracks/2Tw2V8Ps4GuzZfcSwJufQ8,https://api.spotify.com/v1/audio-analysis/2Tw2V8Ps4GuzZfcSwJufQ8,193855.0,4.0
0.654,0.887,6.0,-2.518,1.0,0.214,0.504,0.0,0.0968,0.379,118.057,audio_features,2zh6PFo4DiGQA6GHfhyGsV,spotify:track:2zh6PFo4DiGQA6GHfhyGsV,https://api.spotify.com/v1/tracks/2zh6PFo4DiGQA6GHfhyGsV,https://api.spotify.com/v1/audio-analysis/2zh6PFo4DiGQA6GHfhyGsV,254250.0,4.0
0.595,0.806,8.0,-4.644,1.0,0.141,0.0391,0.0,0.36,0.616,93.126,audio_features,1mdEvT7X3Rs7vL75fRb8oo,spotify:track:1mdEvT7X3Rs7vL75fRb8oo,https://api.spotify.com/v1/tracks/1mdEvT7X3Rs7vL75fRb8oo,https://api.spotify.com/v1/audio-analysis/1mdEvT7X3Rs7vL75fRb8oo,189078.0,4.0
0.442,0.705,7.0,-4.94,1.0,0.0324,0.0124,0.0,0.121,0.35,149.951,audio_features,3buINMOsA0XNnAjLL5oSuR,spotify:track:3buINMOsA0XNnAjLL5oSuR,https://api.spotify.com/v1/tracks/3buINMOsA0XNnAjLL5oSuR,https://api.spotify.com/v1/audio-analysis/3buINMOsA0XNnAjLL5oSuR,240605.0,4.0
0.728,0.925,7.0,-1.741,1.0,0.0862,0.0491,0.0,0.313,0.88,129.984,audio_features,7IE8eERSpTC9Jaw3arl99B,spotify:track:7IE8eERSpTC9Jaw3arl99B,https://api.spotify.com/v1/tracks/7IE8eERSpTC9Jaw3arl99B,https://api.spotify.com/v1/audio-analysis/7IE8eERSpTC9Jaw3arl99B,198536.0,4.0
0.642,0.957,6.0,-0.944,0.0,0.05,0.0438,0.0,0.273,0.801,125.008,audio_features,2Oi0IO8K4BEbhPUdWcjNmv,spotify:track:2Oi0IO8K4BEbhPUdWcjNmv,https://api.spotify.com/v1/tracks/2Oi0IO8K4BEbhPUdWcjNmv,https://api.spotify.com/v1/audio-analysis/2Oi0IO8K4BEbhPUdWcjNmv,193580.0,4.0
0.695,0.87,6.0,-2.66,1.0,0.0359,0.2,0.0,0.0512,0.697,114.022,audio_features,2rFRa1eJ8RqlINbJCZwdtt,spotify:track:2rFRa1eJ8RqlINbJCZwdtt,https://api.spotify.com/v1/tracks/2rFRa1eJ8RqlINbJCZwdtt,https://api.spotify.com/v1/audio-analysis/2rFRa1eJ8RqlINbJCZwdtt,203482.0,4.0
0.417,0.821,0.0,-3.643,1.0,0.292,0.241,0.0,0.0843,0.771,179.507,audio_features,2lp1UEpJyByupT4280qEOa,spotify:track:2lp1UEpJyByupT4280qEOa,https://api.spotify.com/v1/tracks/2lp1UEpJyByupT4280qEOa,https://api.spotify.com/v1/audio-analysis/2lp1UEpJyByupT4280qEOa,221092.0,4.0
0.463,0.883,7.0,-3.245,1.0,0.224,0.212,0.0,0.213,0.439,99.021,audio_features,6sOBI67H8F3S1cNS6CM5p7,spotify:track:6sOBI67H8F3S1cNS6CM5p7,https://api.spotify.com/v1/tracks/6sOBI67H8F3S1cNS6CM5p7,https://api.spotify.com/v1/audio-analysis/6sOBI67H8F3S1cNS6CM5p7,207041.0,4.0
0.659,0.644,6.0,-5.415,1.0,0.0459,0.137,0.0,0.0745,0.588,105.059,audio_features,0MiphDS5xfMLuxlHWSe141,spotify:track:0MiphDS5xfMLuxlHWSe141,https://api.spotify.com/v1/tracks/0MiphDS5xfMLuxlHWSe141,https://api.spotify.com/v1/audio-analysis/0MiphDS5xfMLuxlHWSe141,151010.0,4.0
0.491,0.389,1.0,-8.152,1.0,0.0433,0.765,0.0,0.113,0.244,141.42,audio_features,7rnsx4rNL8PiwA4rDmWjtF,spotify:track:7rnsx4rNL8PiwA4rDmWjtF,https://api.spotify.com/v1/tracks/7rnsx4rNL8PiwA4rDmWjtF,https://api.spotify.com/v1/audio-analysis/7rnsx4rNL8PiwA4rDmWjtF,181933.0,4.0
0.612,0.587,10.0,-5.431,0.0,0.0503,0.638,0.0,0.176,0.367,166.092,audio_features,6Qo4x74ItniMSqyRDAwyKW,spotify:track:6Qo4x74ItniMSqyRDAwyKW,https://api.spotify.com/v1/tracks/6Qo4x74ItniMSqyRDAwyKW,https://api.spotify.com/v1/audio-analysis/6Qo4x74ItniMSqyRDAwyKW,211425.0,4.0
0.747,0.468,8.0,-9.607,1.0,0.0643,0.454,0.0,0.0853,0.359,118.991,audio_features,1az2fsYCqGXuTmRdAiRwWw,spotify:track:1az2fsYCqGXuTmRdAiRwWw,https://api.spotify.com/v1/tracks/1az2fsYCqGXuTmRdAiRwWw,https://api.spotify.com/v1/audio-analysis/1az2fsYCqGXuTmRdAiRwWw,182598.0,4.0
0.759,0.639,0.0,-6.521,1.0,0.0484,0.238,0.00058,0.165,0.517,115.926,audio_features,1RI0nXipszDLnn6gCLWwx3,spotify:track:1RI0nXipszDLnn6gCLWwx3,https://api.spotify.com/v1/tracks/1RI0nXipszDLnn6gCLWwx3,https://api.spotify.com/v1/audio-analysis/1RI0nXipszDLnn6gCLWwx3,221204.0,4.0
0.569,0.578,7.0,-6.029,0.0,0.0359,0.709,2.04e-05,0.156,0.409,85.009,audio_features,3HD7UiN1A0db2Bc1Qb6NW1,spotify:track:3HD7UiN1A0db2Bc1Qb6NW1,https://api.spotify.com/v1/tracks/3HD7UiN1A0db2Bc1Qb6NW1,https://api.spotify.com/v1/audio-analysis/3HD7UiN1A0db2Bc1Qb6NW1,183551.0,4.0
0.54,0.792,9.0,-5.025,0.0,0.143,0.0946,3.5e-06,0.15,0.438,95.18,audio_features,0o8NDGeaDGeNUrjKgVYM59,spotify:track:0o8NDGeaDGeNUrjKgVYM59,https://api.spotify.com/v1/tracks/0o8NDGeaDGeNUrjKgVYM59,https://api.spotify.com/v1/audio-analysis/0o8NDGeaDGeNUrjKgVYM59,186216.0,4.0
0.53,0.598,6.0,-5.708,0.0,0.0761,0.246,0.0,0.178,0.244,151.401,audio_features,4o0hdmagnZlMFqF5i42MRE,spotify:track:4o0hdmagnZlMFqF5i42MRE,https://api.spotify.com/v1/tracks/4o0hdmagnZlMFqF5i42MRE,https://api.spotify.com/v1/audio-analysis/4o0hdmagnZlMFqF5i42MRE,193116.0,4.0
0.526,0.658,7.0,-7.495,0.0,0.089,0.237,0.00068,0.359,0.513,171.708,audio_features,1vjjUCkWqRicy9j1dJflBy,spotify:track:1vjjUCkWqRicy9j1dJflBy,https://api.spotify.com/v1/tracks/1vjjUCkWqRicy9j1dJflBy,https://api.spotify.com/v1/audio-analysis/1vjjUCkWqRicy9j1dJflBy,205091.0,4.0
0.687,0.521,1.0,-6.739,1.0,0.0474,0.835,2.84e-06,0.107,0.38,124.826,audio_features,2DxX0Jo9PYT5W8Nwt7AuUb,spotify:track:2DxX0Jo9PYT5W8Nwt7AuUb,https://api.spotify.com/v1/tracks/2DxX0Jo9PYT5W8Nwt7AuUb,https://api.spotify.com/v1/audio-analysis/2DxX0Jo9PYT5W8Nwt7AuUb,147828.0,4.0
0.684,0.592,1.0,-5.889,0.0,0.0648,0.0494,0.0,0.17,0.686,99.02,audio_features,0jLpt3FhNBIk9vDWuL2GbI,spotify:track:0jLpt3FhNBIk9vDWuL2GbI,https://api.spotify.com/v1/tracks/0jLpt3FhNBIk9vDWuL2GbI,https://api.spotify.com/v1/audio-analysis/0jLpt3FhNBIk9vDWuL2GbI,213796.0,4.0
0.726,0.744,7.0,-4.027,1.0,0.0419,0.434,0.0,0.118,0.541,98.967,audio_features,7DvK5WiY7UjwOnDg69XMEn,spotify:track:7DvK5WiY7UjwOnDg69XMEn,https://api.spotify.com/v1/tracks/7DvK5WiY7UjwOnDg69XMEn,https://api.spotify.com/v1/audio-analysis/7DvK5WiY7UjwOnDg69XMEn,213000.0,4.0
0.418,0.686,2.0,-3.025,1.0,0.0522,0.109,0.0,0.108,0.296,83.086,audio_features,6npvoCb8SCpCEyJwHHS2i5,spotify:track:6npvoCb8SCpCEyJwHHS2i5,https://api.spotify.com/v1/tracks/6npvoCb8SCpCEyJwHHS2i5,https://api.spotify.com/v1/audio-analysis/6npvoCb8SCpCEyJwHHS2i5,230161.0,4.0
0.552,0.582,4.0,-7.57,1.0,0.0278,0.154,0.000623,0.132,0.457,94.148,audio_features,1fpbXkqE2IhW9odWC9DIEN,spotify:track:1fpbXkqE2IhW9odWC9DIEN,https://api.spotify.com/v1/tracks/1fpbXkqE2IhW9odWC9DIEN,https://api.spotify.com/v1/audio-analysis/1fpbXkqE2IhW9odWC9DIEN,184010.0,4.0
0.702,0.491,6.0,-4.441,1.0,0.0396,0.81,0.0,0.125,0.301,67.217,audio_features,6pjTnbKrrOl1pGcAZJ5FMI,spotify:track:6pjTnbKrrOl1pGcAZJ5FMI,https://api.spotify.com/v1/tracks/6pjTnbKrrOl1pGcAZJ5FMI,https://api.spotify.com/v1/audio-analysis/6pjTnbKrrOl1pGcAZJ5FMI,212642.0,4.0
0.676,0.723,6.0,-3.563,0.0,0.029,0.314,0.0,0.394,0.467,117.909,audio_features,05jXp6CwFKr8rHicoHzX9B,spotify:track:05jXp6CwFKr8rHicoHzX9B,https://api.spotify.com/v1/tracks/05jXp6CwFKr8rHicoHzX9B,https://api.spotify.com/v1/audio-analysis/05jXp6CwFKr8rHicoHzX9B,188731.0,4.0
0.491,0.32,5.0,-9.541,0.0,0.0531,0.518,0.251,0.0938,0.361,138.104,audio_features,1O7G7PisRvw4wvWwaEnnH5,spotify:track:1O7G7PisRvw4wvWwaEnnH5,https://api.spotify.com/v1/tracks/1O7G7PisRvw4wvWwaEnnH5,https://api.spotify.com/v1/audio-analysis/1O7G7PisRvw4wvWwaEnnH5,200756.0,3.0
0.65,0.346,7.0,-7.85,0.0,0.0402,0.721,0.000577,0.371,0.125,123.919,audio_features,22tAOnXPrSFOp2En3WcyyA,spotify:track:22tAOnXPrSFOp2En3WcyyA,https://api.spotify.com/v1/tracks/22tAOnXPrSFOp2En3WcyyA,https://api.spotify.com/v1/audio-analysis/22tAOnXPrSFOp2En3WcyyA,261705.0,4.0
0.649,0.862,6.0,-3.903,1.0,0.0487,0.0218,0.0,0.066,0.594,128.051,audio_features,1LShDXXs40R8bQFNBBupI3,spotify:track:1LShDXXs40R8bQFNBBupI3,https://api.spotify.com/v1/tracks/1LShDXXs40R8bQFNBBupI3,https://api.spotify.com/v1/audio-analysis/1LShDXXs40R8bQFNBBupI3,279423.0,4.0
0.679,0.845,0.0,-3.365,1.0,0.0697,0.0577,0.0,0.142,0.709,111.96,audio_features,15d5c0GXb3p77EwHiXuU3s,spotify:track:15d5c0GXb3p77EwHiXuU3s,https://api.spotify.com/v1/tracks/15d5c0GXb3p77EwHiXuU3s,https://api.spotify.com/v1/audio-analysis/15d5c0GXb3p77EwHiXuU3s,216683.0,4.0
0.627,0.433,7.0,-9.384,1.0,0.228,0.629,0.00237,0.497,0.284,116.259,audio_features,1ubdf41zG5VOy9kRlU2OLF,spotify:track:1ubdf41zG5VOy9kRlU2OLF,https://api.spotify.com/v1/tracks/1ubdf41zG5VOy9kRlU2OLF,https://api.spotify.com/v1/audio-analysis/1ubdf41zG5VOy9kRlU2OLF,125077.0,4.0
0.647,0.832,11.0,-3.969,0.0,0.0683,0.145,0.0,0.0465,0.82,140.05,audio_features,2ujZatFh8uZMkiBTu2z7AH,spotify:track:2ujZatFh8uZMkiBTu2z7AH,https://api.spotify.com/v1/tracks/2ujZatFh8uZMkiBTu2z7AH,https://api.spotify.com/v1/audio-analysis/2ujZatFh8uZMkiBTu2z7AH,189714.0,4.0
0.781,0.838,2.0,-3.429,1.0,0.191,0.0179,0.0,0.183,0.0885,98.082,audio_features,6HzEfSRlDNkgmOZBvedvM6,spotify:track:6HzEfSRlDNkgmOZBvedvM6,https://api.spotify.com/v1/tracks/6HzEfSRlDNkgmOZBvedvM6,https://api.spotify.com/v1/audio-analysis/6HzEfSRlDNkgmOZBvedvM6,209271.0,4.0
0.469,0.233,4.0,-9.381,1.0,0.0442,0.907,0.0,0.108,0.393,135.308,audio_features,5ZQFP6rsYhNaFuQNaoTzgV,spotify:track:5ZQFP6rsYhNaFuQNaoTzgV,https://api.spotify.com/v1/tracks/5ZQFP6rsYhNaFuQNaoTzgV,https://api.spotify.com/v1/audio-analysis/5ZQFP6rsYhNaFuQNaoTzgV,159111.0,4.0
0.827,0.738,0.0,-4.74,0.0,0.0628,0.148,0.0,0.0381,0.805,101.991,audio_features,7snRPf9l4LRCMV3hD8WD3W,spotify:track:7snRPf9l4LRCMV3hD8WD3W,https://api.spotify.com/v1/tracks/7snRPf9l4LRCMV3hD8WD3W,https://api.spotify.com/v1/audio-analysis/7snRPf9l4LRCMV3hD8WD3W,200043.0,4.0
0.613,0.875,5.0,-3.679,0.0,0.239,0.103,0.0,0.115,0.658,129.937,audio_features,28teoB4Tqk3Oh3YrLnM4uh,spotify:track:28teoB4Tqk3Oh3YrLnM4uh,https://api.spotify.com/v1/tracks/28teoB4Tqk3Oh3YrLnM4uh,https://api.spotify.com/v1/audio-analysis/28teoB4Tqk3Oh3YrLnM4uh,199197.0,4.0
0.755,0.522,1.0,-5.901,1.0,0.0307,0.264,0.0,0.12,0.29,114.037,audio_features,01bnqaE6nQogjdMMrrL1dj,spotify:track:01bnqaE6nQogjdMMrrL1dj,https://api.spotify.com/v1/tracks/01bnqaE6nQogjdMMrrL1dj,https://api.spotify.com/v1/audio-analysis/01bnqaE6nQogjdMMrrL1dj,237553.0,3.0
0.442,0.914,2.0,-3.304,1.0,0.0717,0.111,0.0,0.4,0.388,94.894,audio_features,0mv9yj1mjcEJes46dHDib5,spotify:track:0mv9yj1mjcEJes46dHDib5,https://api.spotify.com/v1/tracks/0mv9yj1mjcEJes46dHDib5,https://api.spotify.com/v1/audio-analysis/0mv9yj1mjcEJes46dHDib5,220021.0,4.0
0.69,0.962,1.0,-3.66,1.0,0.199,0.0537,0.0,0.347,0.77,116.029,audio_features,5mONT68829wu4YdMajlTgM,spotify:track:5mONT68829wu4YdMajlTgM,https://api.spotify.com/v1/tracks/5mONT68829wu4YdMajlTgM,https://api.spotify.com/v1/audio-analysis/5mONT68829wu4YdMajlTgM,245880.0,4.0
0.704,0.959,1.0,-2.607,0.0,0.192,0.0808,0.0,0.383,0.751,116.024,audio_features,1pePqg6hTMeaTZNNECqT03,spotify:track:1pePqg6hTMeaTZNNECqT03,https://api.spotify.com/v1/tracks/1pePqg6hTMeaTZNNECqT03,https://api.spotify.com/v1/audio-analysis/1pePqg6hTMeaTZNNECqT03,244156.0,4.0
0.751,0.608,11.0,-5.032,0.0,0.266,0.35,0.0,0.171,0.578,128.024,audio_features,6WX68Y7z07oQlz3VolcGXP,spotify:track:6WX68Y7z07oQlz3VolcGXP,https://api.spotify.com/v1/tracks/6WX68Y7z07oQlz3VolcGXP,https://api.spotify.com/v1/audio-analysis/6WX68Y7z07oQlz3VolcGXP,212200.0,4.0
0.42,0.314,6.0,-7.368,1.0,0.0324,0.798,2.2e-05,0.113,0.192,128.412,audio_features,7mFigNlS2dsKMhcmJyfpeg,spotify:track:7mFigNlS2dsKMhcmJyfpeg,https://api.spotify.com/v1/tracks/7mFigNlS2dsKMhcmJyfpeg,https://api.spotify.com/v1/audio-analysis/7mFigNlS2dsKMhcmJyfpeg,248836.0,4.0
0.768,0.901,0.0,-1.865,1.0,0.102,0.215,1.95e-06,0.0369,0.841,151.972,audio_features,65eBRMPIMrQVndALJMc4fX,spotify:track:65eBRMPIMrQVndALJMc4fX,https://api.spotify.com/v1/tracks/65eBRMPIMrQVndALJMc4fX,https://api.spotify.com/v1/audio-analysis/65eBRMPIMrQVndALJMc4fX,204595.0,4.0
0.696,0.892,11.0,-4.105,0.0,0.175,0.0635,0.0,0.255,0.8,127.965,audio_features,2SxIazyMY1B23bPa8zHEe5,spotify:track:2SxIazyMY1B23bPa8zHEe5,https://api.spotify.com/v1/tracks/2SxIazyMY1B23bPa8zHEe5,https://api.spotify.com/v1/audio-analysis/2SxIazyMY1B23bPa8zHEe5,193284.0,4.0
0.473,0.631,5.0,-3.507,0.0,0.0326,0.0698,0.0,0.108,0.39,167.929,audio_features,0wdDN5adB2lPpa8f0eXSfn,spotify:track:0wdDN5adB2lPpa8f0eXSfn,https://api.spotify.com/v1/tracks/0wdDN5adB2lPpa8f0eXSfn,https://api.spotify.com/v1/audio-analysis/0wdDN5adB2lPpa8f0eXSfn,284588.0,4.0
0.613,0.874,5.0,-3.712,0.0,0.0335,0.00211,0.0,0.134,0.651,102.973,audio_features,3TE3SbiWrm69WyUl8BlZEV,spotify:track:3TE3SbiWrm69WyUl8BlZEV,https://api.spotify.com/v1/tracks/3TE3SbiWrm69WyUl8BlZEV,https://api.spotify.com/v1/audio-analysis/3TE3SbiWrm69WyUl8BlZEV,205149.0,4.0
0.583,0.916,1.0,-1.396,1.0,0.149,0.0683,0.0,0.0489,0.732,167.933,audio_features,3cl6BsTDeeGRbgug5TXrvg,spotify:track:3cl6BsTDeeGRbgug5TXrvg,https://api.spotify.com/v1/tracks/3cl6BsTDeeGRbgug5TXrvg,https://api.spotify.com/v1/audio-analysis/3cl6BsTDeeGRbgug5TXrvg,175837.0,4.0
0.893,0.77,8.0,-4.692,1.0,0.107,0.0138,0.0,0.225,0.349,122.067,audio_features,26vOBLHS116a4WNUVlvAUW,spotify:track:26vOBLHS116a4WNUVlvAUW,https://api.spotify.com/v1/tracks/26vOBLHS116a4WNUVlvAUW,https://api.spotify.com/v1/audio-analysis/26vOBLHS116a4WNUVlvAUW,183293.0,4.0
0.682,0.502,2.0,-9.507,1.0,0.0713,0.0124,8.45e-06,0.107,0.218,108.08,audio_features,6BdchFAP4TUZUceAsAEb5U,spotify:track:6BdchFAP4TUZUceAsAEb5U,https://api.spotify.com/v1/tracks/6BdchFAP4TUZUceAsAEb5U,https://api.spotify.com/v1/audio-analysis/6BdchFAP4TUZUceAsAEb5U,214035.0,4.0
0.76,0.928,8.0,-3.645,0.0,0.215,0.308,0.0,0.072,0.673,131.985,audio_features,741wqAxJIPwjHWLjyG2so6,spotify:track:741wqAxJIPwjHWLjyG2so6,https://api.spotify.com/v1/tracks/741wqAxJIPwjHWLjyG2so6,https://api.spotify.com/v1/audio-analysis/741wqAxJIPwjHWLjyG2so6,207173.0,4.0
0.523,0.864,10.0,-4.746,0.0,0.359,0.106,0.000454,0.0672,0.247,142.11,audio_features,1qq7YnBOcXtfX3tCCMJllG,spotify:track:1qq7YnBOcXtfX3tCCMJllG,https://api.spotify.com/v1/tracks/1qq7YnBOcXtfX3tCCMJllG,https://api.spotify.com/v1/audio-analysis/1qq7YnBOcXtfX3tCCMJllG,197981.0,4.0
0.74,0.898,0.0,-3.777,1.0,0.202,0.196,0.0,0.317,0.699,141.979,audio_features,0fK4XOE0TjcXOcMezZtncZ,spotify:track:0fK4XOE0TjcXOcMezZtncZ,https://api.spotify.com/v1/tracks/0fK4XOE0TjcXOcMezZtncZ,https://api.spotify.com/v1/audio-analysis/0fK4XOE0TjcXOcMezZtncZ,217452.0,4.0
0.849,0.747,11.0,-4.721,1.0,0.0519,0.493,1.34e-06,0.152,0.534,124.958,audio_features,4YY4hc7Lr7y5QsTdmkm31r,spotify:track:4YY4hc7Lr7y5QsTdmkm31r,https://api.spotify.com/v1/tracks/4YY4hc7Lr7y5QsTdmkm31r,https://api.spotify.com/v1/audio-analysis/4YY4hc7Lr7y5QsTdmkm31r,212310.0,4.0
0.669,0.684,7.0,-4.595,1.0,0.0585,0.252,0.0,0.72,0.466,96.097,audio_features,2r1T6xGTVaNAqBoPH4lZEE,spotify:track:2r1T6xGTVaNAqBoPH4lZEE,https://api.spotify.com/v1/tracks/2r1T6xGTVaNAqBoPH4lZEE,https://api.spotify.com/v1/audio-analysis/2r1T6xGTVaNAqBoPH4lZEE,192537.0,4.0
0.542,0.777,6.0,-5.582,0.0,0.033,0.00331,0.0,0.178,0.503,94.069,audio_features,5MUexKUkwBxDPCQbbqmF9q,spotify:track:5MUexKUkwBxDPCQbbqmF9q,https://api.spotify.com/v1/tracks/5MUexKUkwBxDPCQbbqmF9q,https://api.spotify.com/v1/audio-analysis/5MUexKUkwBxDPCQbbqmF9q,215753.0,3.0
0.645,0.862,11.0,-4.757,0.0,0.0965,0.0923,0.0,0.192,0.798,119.991,audio_features,5KawlOMHjWeUjQtnuRs22c,spotify:track:5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,229773.0,4.0
0.633,0.792,3.0,-3.202,1.0,0.0296,0.0884,0.0,0.37,0.369,107.96,audio_features,3IktbbAbZqczBDQxCoJOyP,spotify:track:3IktbbAbZqczBDQxCoJOyP,https://api.spotify.com/v1/tracks/3IktbbAbZqczBDQxCoJOyP,https://api.spotify.com/v1/audio-analysis/3IktbbAbZqczBDQxCoJOyP,235869.0,4.0
0.559,0.526,3.0,-6.183,1.0,0.0368,0.63,0.0,0.144,0.344,86.91,audio_features,5efB9wfc6dn3pzll9ElIrH,spotify:track:5efB9wfc6dn3pzll9ElIrH,https://api.spotify.com/v1/tracks/5efB9wfc6dn3pzll9ElIrH,https://api.spotify.com/v1/audio-analysis/5efB9wfc6dn3pzll9ElIrH,244451.0,4.0
0.444,0.323,2.0,-8.514,1.0,0.0366,0.939,0.0,0.158,0.285,112.663,audio_features,7foTlQj81Z7Ckz9o4tU9yF,spotify:track:7foTlQj81Z7Ckz9o4tU9yF,https://api.spotify.com/v1/tracks/7foTlQj81Z7Ckz9o4tU9yF,https://api.spotify.com/v1/audio-analysis/7foTlQj81Z7Ckz9o4tU9yF,251309.0,4.0
0.699,0.866,5.0,-2.138,0.0,0.0446,0.0132,0.0,0.648,0.795,132.023,audio_features,60zxdAqWtdDu0vYsbXViA7,spotify:track:60zxdAqWtdDu0vYsbXViA7,https://api.spotify.com/v1/tracks/60zxdAqWtdDu0vYsbXViA7,https://api.spotify.com/v1/audio-analysis/60zxdAqWtdDu0vYsbXViA7,213886.0,4.0
0.551,0.783,0.0,-3.492,1.0,0.126,0.107,0.0,0.443,0.363,179.925,audio_features,3wYfq59muPBPUtkYXwvYYE,spotify:track:3wYfq59muPBPUtkYXwvYYE,https://api.spotify.com/v1/tracks/3wYfq59muPBPUtkYXwvYYE,https://api.spotify.com/v1/audio-analysis/3wYfq59muPBPUtkYXwvYYE,176295.0,4.0
0.724,0.698,5.0,-4.367,0.0,0.0879,0.0531,0.0,0.349,0.681,97.988,audio_features,3D75hig6Ahi4Nihwd37XWj,spotify:track:3D75hig6Ahi4Nihwd37XWj,https://api.spotify.com/v1/tracks/3D75hig6Ahi4Nihwd37XWj,https://api.spotify.com/v1/audio-analysis/3D75hig6Ahi4Nihwd37XWj,158637.0,4.0
0.755,0.565,1.0,-6.775,0.0,0.0714,0.00645,0.0,0.0151,0.776,119.965,audio_features,5jJWV34duiWVCQwGSFo463,spotify:track:5jJWV34duiWVCQwGSFo463,https://api.spotify.com/v1/tracks/5jJWV34duiWVCQwGSFo463,https://api.spotify.com/v1/audio-analysis/5jJWV34duiWVCQwGSFo463,177827.0,4.0
0.827,0.811,1.0,-3.544,0.0,0.0501,0.0618,0.0,0.139,0.956,119.988,audio_features,7DAO3kg4MR5Q3K2IzlUTbN,spotify:track:7DAO3kg4MR5Q3K2IzlUTbN,https://api.spotify.com/v1/tracks/7DAO3kg4MR5Q3K2IzlUTbN,https://api.spotify.com/v1/audio-analysis/7DAO3kg4MR5Q3K2IzlUTbN,187255.0,4.0
0.823,0.664,9.0,-6.095,1.0,0.0413,0.0954,0.0,0.0655,0.786,118.041,audio_features,5ROZkR98PX7FQBNOEi2FmC,spotify:track:5ROZkR98PX7FQBNOEi2FmC,https://api.spotify.com/v1/tracks/5ROZkR98PX7FQBNOEi2FmC,https://api.spotify.com/v1/audio-analysis/5ROZkR98PX7FQBNOEi2FmC,209216.0,4.0
0.67,0.653,3.0,-5.532,0.0,0.0656,0.058,0.0,0.0978,0.493,105.017,audio_features,2nxYJsog7BFm0xCg90MIQq,spotify:track:2nxYJsog7BFm0xCg90MIQq,https://api.spotify.com/v1/tracks/2nxYJsog7BFm0xCg90MIQq,https://api.spotify.com/v1/audio-analysis/2nxYJsog7BFm0xCg90MIQq,206993.0,4.0
0.739,0.349,0.0,-7.477,1.0,0.0604,0.675,0.0,0.326,0.496,98.049,audio_features,4vh0x47AvwbCywPOlEmfFQ,spotify:track:4vh0x47AvwbCywPOlEmfFQ,https://api.spotify.com/v1/tracks/4vh0x47AvwbCywPOlEmfFQ,https://api.spotify.com/v1/audio-analysis/4vh0x47AvwbCywPOlEmfFQ,202343.0,4.0
0.719,0.85,2.0,-3.229,1.0,0.0317,0.012,0.000239,0.114,0.367,150.059,audio_features,4xjVP2Vogo0C72o6Nevq0W,spotify:track:4xjVP2Vogo0C72o6Nevq0W,https://api.spotify.com/v1/tracks/4xjVP2Vogo0C72o6Nevq0W,https://api.spotify.com/v1/audio-analysis/4xjVP2Vogo0C72o6Nevq0W,188786.0,4.0
0.53,0.829,3.0,-2.526,0.0,0.0445,0.0741,0.0,0.0993,0.423,101.85,audio_features,0xq4ZTcmwBfkPGo4RRKmMe,spotify:track:0xq4ZTcmwBfkPGo4RRKmMe,https://api.spotify.com/v1/tracks/0xq4ZTcmwBfkPGo4RRKmMe,https://api.spotify.com/v1/audio-analysis/0xq4ZTcmwBfkPGo4RRKmMe,221813.0,4.0
0.633,0.907,6.0,-1.462,0.0,0.0499,0.318,0.0,0.221,0.739,129.995,audio_features,4xTqgN4ej7EHMd0gWXJdrI,spotify:track:4xTqgN4ej7EHMd0gWXJdrI,https://api.spotify.com/v1/tracks/4xTqgN4ej7EHMd0gWXJdrI,https://api.spotify.com/v1/audio-analysis/4xTqgN4ej7EHMd0gWXJdrI,212136.0,4.0
0.774,0.919,8.0,-0.509,0.0,0.0701,0.332,0.0,0.1,0.69,120.033,audio_features,4x5l1gjNcoBhhWBPEMo7OQ,spotify:track:4x5l1gjNcoBhhWBPEMo7OQ,https://api.spotify.com/v1/tracks/4x5l1gjNcoBhhWBPEMo7OQ,https://api.spotify.com/v1/audio-analysis/4x5l1gjNcoBhhWBPEMo7OQ,190921.0,4.0
0.642,0.677,8.0,-4.771,0.0,0.0343,0.00389,0.0,0.0854,0.258,117.039,audio_features,4yJ6CHGtEjUnMsZ4IMqReH,spotify:track:4yJ6CHGtEjUnMsZ4IMqReH,https://api.spotify.com/v1/tracks/4yJ6CHGtEjUnMsZ4IMqReH,https://api.spotify.com/v1/audio-analysis/4yJ6CHGtEjUnMsZ4IMqReH,209679.0,4.0
0.654,0.564,5.0,-6.438,0.0,0.0366,0.475,0.0,0.114,0.229,123.944,audio_features,4h78iO58r1kCd0RDYT537G,spotify:track:4h78iO58r1kCd0RDYT537G,https://api.spotify.com/v1/tracks/4h78iO58r1kCd0RDYT537G,https://api.spotify.com/v1/audio-analysis/4h78iO58r1kCd0RDYT537G,232067.0,4.0
0.599,0.732,11.0,-2.468,1.0,0.0324,0.146,0.0,0.204,0.424,89.87,audio_features,4FW58riliIddiTHNS5gghG,spotify:track:4FW58riliIddiTHNS5gghG,https://api.spotify.com/v1/tracks/4FW58riliIddiTHNS5gghG,https://api.spotify.com/v1/audio-analysis/4FW58riliIddiTHNS5gghG,175256.0,4.0
