danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.408,0.477,5,-5.494,1,0.0328,0.712,0.0,0.122,0.374,127.327,audio_features,3Lf5zNnYpC8D4CXUHvtlsK,spotify:track:3Lf5zNnYpC8D4CXUHvtlsK,https://api.spotify.com/v1/tracks/3Lf5zNnYpC8D4CXUHvtlsK,https://api.spotify.com/v1/audio-analysis/3Lf5zNnYpC8D4CXUHvtlsK,253848,4
0.598,0.491,5,-7.095,1,0.0268,0.79,0.0,0.116,0.257,130.183,audio_features,1RnUtnzVTURqhLqqaE2SC0,spotify:track:1RnUtnzVTURqhLqqaE2SC0,https://api.spotify.com/v1/tracks/1RnUtnzVTURqhLqqaE2SC0,https://api.spotify.com/v1/audio-analysis/1RnUtnzVTURqhLqqaE2SC0,251143,4
0.449,0.542,6,-6.662,1,0.0311,0.583,0.0,0.127,0.233,150.136,audio_features,1EaVvvWFppDhW2RNQxWwhE,spotify:track:1EaVvvWFppDhW2RNQxWwhE,https://api.spotify.com/v1/tracks/1EaVvvWFppDhW2RNQxWwhE,https://api.spotify.com/v1/audio-analysis/1EaVvvWFppDhW2RNQxWwhE,286247,4
0.501,0.511,7,-9.836,0,0.0291,0.122,0.0,0.279,0.113,78.045,audio_features,1x1cVv75JHMhK2W6tD3d9g,spotify:track:1x1cVv75JHMhK2W6tD3d9g,https://api.spotify.com/v1/tracks/1x1cVv75JHMhK2W6tD3d9g,https://api.spotify.com/v1/audio-analysis/1x1cVv75JHMhK2W6tD3d9g,344200,4
0.664,0.454,9,-9.445,1,0.0305,0.813,0.0,0.0897,0.212,109.958,audio_features,2pZOV0ID1GLdvO7iAqXcJr,spotify:track:2pZOV0ID1GLdvO7iAqXcJr,https://api.spotify.com/v1/tracks/2pZOV0ID1GLdvO7iAqXcJr,https://api.spotify.com/v1/audio-analysis/2pZOV0ID1GLdvO7iAqXcJr,274627,4
0.727,0.518,10,-7.779,1,0.0469,0.365,0.0,0.12,0.444,123.964,audio_features,5QyLiC36nlFlLLLgS2QuBC,spotify:track:5QyLiC36nlFlLLLgS2QuBC,https://api.spotify.com/v1/tracks/5QyLiC36nlFlLLLgS2QuBC,https://api.spotify.com/v1/audio-analysis/5QyLiC36nlFlLLLgS2QuBC,292947,4
0.394,0.396,0,-10.896,1,0.0362,0.622,2.22e-06,0.108,0.138,177.306,audio_features,0bnr77zqUbCRqwTidxmO6Y,spotify:track:0bnr77zqUbCRqwTidxmO6Y,https://api.spotify.com/v1/tracks/0bnr77zqUbCRqwTidxmO6Y,https://api.spotify.com/v1/audio-analysis/0bnr77zqUbCRqwTidxmO6Y,301507,4
0.783,0.584,4,-7.354,0,0.0332,0.168,0.0,0.114,0.542,129.993,audio_features,7F92rki4H1RZ68OrOZQy4u,spotify:track:7F92rki4H1RZ68OrOZQy4u,https://api.spotify.com/v1/tracks/7F92rki4H1RZ68OrOZQy4u,https://api.spotify.com/v1/audio-analysis/7F92rki4H1RZ68OrOZQy4u,273667,4
0.59,0.904,7,-3.133,1,0.0396,0.0158,0.0,0.0827,0.5,97.047,audio_features,1IfeXZTWaZlCawLPsd7RuX,spotify:track:1IfeXZTWaZlCawLPsd7RuX,https://api.spotify.com/v1/tracks/1IfeXZTWaZlCawLPsd7RuX,https://api.spotify.com/v1/audio-analysis/1IfeXZTWaZlCawLPsd7RuX,219200,4
0.446,0.457,8,-6.103,1,0.0314,0.834,0.0,0.135,0.259,119.849,audio_features,3NnxAJmrjPxqF0Q62CSkXU,spotify:track:3NnxAJmrjPxqF0Q62CSkXU,https://api.spotify.com/v1/tracks/3NnxAJmrjPxqF0Q62CSkXU,https://api.spotify.com/v1/audio-analysis/3NnxAJmrjPxqF0Q62CSkXU,254240,4
0.623,0.475,5,-7.031,1,0.0253,0.22,0.0,0.249,0.334,102.011,audio_features,5BwJ6v7WESgzigbtzsFe7K,spotify:track:5BwJ6v7WESgzigbtzsFe7K,https://api.spotify.com/v1/tracks/5BwJ6v7WESgzigbtzsFe7K,https://api.spotify.com/v1/audio-analysis/5BwJ6v7WESgzigbtzsFe7K,229813,3
0.602,0.439,2,-9.36,1,0.0331,0.558,0.0,0.165,0.291,137.874,audio_features,5bRtKv0BJAOEJF4QLCJg5M,spotify:track:5bRtKv0BJAOEJF4QLCJg5M,https://api.spotify.com/v1/tracks/5bRtKv0BJAOEJF4QLCJg5M,https://api.spotify.com/v1/audio-analysis/5bRtKv0BJAOEJF4QLCJg5M,214813,4
0.503,0.529,8,-6.269,1,0.0302,0.395,0.0,0.239,0.392,151.986,audio_features,4FaHSvYStd7WuB6nCUdiL7,spotify:track:4FaHSvYStd7WuB6nCUdiL7,https://api.spotify.com/v1/tracks/4FaHSvYStd7WuB6nCUdiL7,https://api.spotify.com/v1/audio-analysis/4FaHSvYStd7WuB6nCUdiL7,290493,4
0.613,0.739,0,-5.332,1,0.0786,0.19,0.0,0.129,0.472,129.876,audio_features,20RBkNXxpfvC6gCWIi96ZT,spotify:track:20RBkNXxpfvC6gCWIi96ZT,https://api.spotify.com/v1/tracks/20RBkNXxpfvC6gCWIi96ZT,https://api.spotify.com/v1/audio-analysis/20RBkNXxpfvC6gCWIi96ZT,188267,4
0.559,0.577,11,-6.158,1,0.0269,0.358,0.0,0.141,0.434,76.099,audio_features,5xtortIimEwkwKWse3nkwd,spotify:track:5xtortIimEwkwKWse3nkwd,https://api.spotify.com/v1/tracks/5xtortIimEwkwKWse3nkwd,https://api.spotify.com/v1/audio-analysis/5xtortIimEwkwKWse3nkwd,210696,4
0.543,0.538,10,-4.53,1,0.0277,0.273,0.0,0.121,0.385,75.037,audio_features,2YdEnV8am1dwhoOTfa9APB,spotify:track:2YdEnV8am1dwhoOTfa9APB,https://api.spotify.com/v1/tracks/2YdEnV8am1dwhoOTfa9APB,https://api.spotify.com/v1/audio-analysis/2YdEnV8am1dwhoOTfa9APB,211394,4
0.802,0.607,5,-6.119,1,0.0343,0.554,0.0,0.0979,0.889,100.003,audio_features,6d1Z9TZyT63Q2mHctHh5T6,spotify:track:6d1Z9TZyT63Q2mHctHh5T6,https://api.spotify.com/v1/tracks/6d1Z9TZyT63Q2mHctHh5T6,https://api.spotify.com/v1/audio-analysis/6d1Z9TZyT63Q2mHctHh5T6,241499,4
0.685,0.342,0,-7.73,0,0.0353,0.83,0.0,0.14,0.234,115.281,audio_features,1gezQAZUDn6ojBIr68oSPe,spotify:track:1gezQAZUDn6ojBIr68oSPe,https://api.spotify.com/v1/tracks/1gezQAZUDn6ojBIr68oSPe,https://api.spotify.com/v1/audio-analysis/1gezQAZUDn6ojBIr68oSPe,265507,3
0.463,0.49,0,-6.905,1,0.0362,0.669,0.0,0.125,0.293,70.012,audio_features,6jzKSow24fWXnSZXA1iL9r,spotify:track:6jzKSow24fWXnSZXA1iL9r,https://api.spotify.com/v1/tracks/6jzKSow24fWXnSZXA1iL9r,https://api.spotify.com/v1/audio-analysis/6jzKSow24fWXnSZXA1iL9r,272307,4
0.458,0.385,5,-9.597,1,0.0407,0.679,0.0,0.141,0.307,127.151,audio_features,0NnujAWj2iqdppiYDTRYY5,spotify:track:0NnujAWj2iqdppiYDTRYY5,https://api.spotify.com/v1/tracks/0NnujAWj2iqdppiYDTRYY5,https://api.spotify.com/v1/audio-analysis/0NnujAWj2iqdppiYDTRYY5,198573,4
0.782,0.62,4,-9.825,1,0.0714,0.325,2.13e-05,0.105,0.642,95.49,audio_features,019yr0vrtpjvd5TFrvqcDC,spotify:track:019yr0vrtpjvd5TFrvqcDC,https://api.spotify.com/v1/tracks/019yr0vrtpjvd5TFrvqcDC,https://api.spotify.com/v1/audio-analysis/019yr0vrtpjvd5TFrvqcDC,240133,4
0.478,0.389,0,-10.006,1,0.0493,0.704,0.0,0.232,0.446,128.202,audio_features,0ZkoOzNcWkxXaeWzuBFWPU,spotify:track:0ZkoOzNcWkxXaeWzuBFWPU,https://api.spotify.com/v1/tracks/0ZkoOzNcWkxXaeWzuBFWPU,https://api.spotify.com/v1/audio-analysis/0ZkoOzNcWkxXaeWzuBFWPU,237427,4
0.939,0.363,0,-8.396,1,0.0418,0.416,0.0,0.122,0.804,98.87,audio_features,2XUkEFrskkSOxNVIshBUJ5,spotify:track:2XUkEFrskkSOxNVIshBUJ5,https://api.spotify.com/v1/tracks/2XUkEFrskkSOxNVIshBUJ5,https://api.spotify.com/v1/audio-analysis/2XUkEFrskkSOxNVIshBUJ5,178360,4
0.498,0.454,7,-7.799,1,0.0676,0.54,2.67e-06,0.288,0.395,187.317,audio_features,2WvUDNEW4LvDDNq3DY0gY8,spotify:track:2WvUDNEW4LvDDNq3DY0gY8,https://api.spotify.com/v1/tracks/2WvUDNEW4LvDDNq3DY0gY8,https://api.spotify.com/v1/audio-analysis/2WvUDNEW4LvDDNq3DY0gY8,231613,3
0.584,0.332,3,-11.086,1,0.114,0.134,0.0,0.813,0.315,139.825,audio_features,67OYW5pPKLOZOj4Hn1Ocdi,spotify:track:67OYW5pPKLOZOj4Hn1Ocdi,https://api.spotify.com/v1/tracks/67OYW5pPKLOZOj4Hn1Ocdi,https://api.spotify.com/v1/audio-analysis/67OYW5pPKLOZOj4Hn1Ocdi,235813,4
0.673,0.557,0,-6.518,1,0.0317,0.282,0.0,0.227,0.564,104.983,audio_features,2b7Md4HKFwGyH7kKEbuUtm,spotify:track:2b7Md4HKFwGyH7kKEbuUtm,https://api.spotify.com/v1/tracks/2b7Md4HKFwGyH7kKEbuUtm,https://api.spotify.com/v1/audio-analysis/2b7Md4HKFwGyH7kKEbuUtm,220893,4
0.61,0.64,11,-7.759,1,0.0489,0.309,1.18e-06,0.736,0.56,91.019,audio_features,1obxJp1a7zVMaY0QUQQGQQ,spotify:track:1obxJp1a7zVMaY0QUQQGQQ,https://api.spotify.com/v1/tracks/1obxJp1a7zVMaY0QUQQGQQ,https://api.spotify.com/v1/audio-analysis/1obxJp1a7zVMaY0QUQQGQQ,236813,4
0.682,0.664,11,-6.484,0,0.0992,0.204,0.0,0.0793,0.575,162.023,audio_features,2wLA5dsGDfshRAY4DyoKJ6,spotify:track:2wLA5dsGDfshRAY4DyoKJ6,https://api.spotify.com/v1/tracks/2wLA5dsGDfshRAY4DyoKJ6,https://api.spotify.com/v1/audio-analysis/2wLA5dsGDfshRAY4DyoKJ6,218440,4
0.854,0.721,0,-4.897,1,0.119,0.0493,0.0,0.0516,0.756,125.04,audio_features,0hNzAz28QjqHnQcuGiRDts,spotify:track:0hNzAz28QjqHnQcuGiRDts,https://api.spotify.com/v1/tracks/0hNzAz28QjqHnQcuGiRDts,https://api.spotify.com/v1/audio-analysis/0hNzAz28QjqHnQcuGiRDts,191707,4
0.788,0.306,9,-10.261,1,0.0305,0.028,0.0,0.0861,0.547,104.967,audio_features,24UblJ2yemoe6hXJ7cDV51,spotify:track:24UblJ2yemoe6hXJ7cDV51,https://api.spotify.com/v1/tracks/24UblJ2yemoe6hXJ7cDV51,https://api.spotify.com/v1/audio-analysis/24UblJ2yemoe6hXJ7cDV51,250507,4
0.545,0.491,3,-9.315,1,0.0327,0.623,0.0,0.365,0.244,92.944,audio_features,63daPFIExrWRhlZ7Bo94Wm,spotify:track:63daPFIExrWRhlZ7Bo94Wm,https://api.spotify.com/v1/tracks/63daPFIExrWRhlZ7Bo94Wm,https://api.spotify.com/v1/audio-analysis/63daPFIExrWRhlZ7Bo94Wm,266880,4
0.399,0.56,2,-5.593,0,0.0358,0.552,0.0,0.134,0.238,125.941,audio_features,5T4KIxNn5DkLxZ3xQ2RE7x,spotify:track:5T4KIxNn5DkLxZ3xQ2RE7x,https://api.spotify.com/v1/tracks/5T4KIxNn5DkLxZ3xQ2RE7x,https://api.spotify.com/v1/audio-analysis/5T4KIxNn5DkLxZ3xQ2RE7x,287333,4
0.459,0.803,11,-3.191,1,0.0328,0.0604,0.0,0.295,0.445,142.914,audio_features,536C9CDTnqWuIanuYm3FkE,spotify:track:536C9CDTnqWuIanuYm3FkE,https://api.spotify.com/v1/tracks/536C9CDTnqWuIanuYm3FkE,https://api.spotify.com/v1/audio-analysis/536C9CDTnqWuIanuYm3FkE,261360,4
0.437,0.429,7,-6.59,1,0.0294,0.653,0.0,0.104,0.268,100.074,audio_features,2tE2X3mvfnNsHhsjf29vKD,spotify:track:2tE2X3mvfnNsHhsjf29vKD,https://api.spotify.com/v1/tracks/2tE2X3mvfnNsHhsjf29vKD,https://api.spotify.com/v1/audio-analysis/2tE2X3mvfnNsHhsjf29vKD,221760,4
0.371,0.317,4,-7.594,0,0.0306,0.462,0.0,0.308,0.195,72.797,audio_features,4uNvQ39udx4npEHWFe2Jy9,spotify:track:4uNvQ39udx4npEHWFe2Jy9,https://api.spotify.com/v1/tracks/4uNvQ39udx4npEHWFe2Jy9,https://api.spotify.com/v1/audio-analysis/4uNvQ39udx4npEHWFe2Jy9,222533,4
0.478,0.411,9,-6.138,1,0.0319,0.783,0.0,0.0871,0.314,136.073,audio_features,5gn1gQJXdHnK673XuIUWPX,spotify:track:5gn1gQJXdHnK673XuIUWPX,https://api.spotify.com/v1/tracks/5gn1gQJXdHnK673XuIUWPX,https://api.spotify.com/v1/audio-analysis/5gn1gQJXdHnK673XuIUWPX,214640,4
0.529,0.496,6,-4.837,1,0.0268,0.343,0.0,0.0917,0.252,115.998,audio_features,4y0ucBXR3xYKUB0FW6U5vO,spotify:track:4y0ucBXR3xYKUB0FW6U5vO,https://api.spotify.com/v1/tracks/4y0ucBXR3xYKUB0FW6U5vO,https://api.spotify.com/v1/audio-analysis/4y0ucBXR3xYKUB0FW6U5vO,270280,4
0.596,0.458,5,-6.699,1,0.0252,0.651,1.86e-05,0.247,0.487,93.982,audio_features,6IeIVlv0UfMcok3OueFgsz,spotify:track:6IeIVlv0UfMcok3OueFgsz,https://api.spotify.com/v1/tracks/6IeIVlv0UfMcok3OueFgsz,https://api.spotify.com/v1/audio-analysis/6IeIVlv0UfMcok3OueFgsz,266544,4
0.329,0.199,0,-11.912,1,0.0409,0.835,4.18e-06,0.107,0.283,175.167,audio_features,3NdfOGHWb4PiS0rysEf2Qb,spotify:track:3NdfOGHWb4PiS0rysEf2Qb,https://api.spotify.com/v1/tracks/3NdfOGHWb4PiS0rysEf2Qb,https://api.spotify.com/v1/audio-analysis/3NdfOGHWb4PiS0rysEf2Qb,253920,4
0.578,0.327,7,-10.535,1,0.0371,0.655,0.0,0.104,0.426,143.949,audio_features,64SaX5CVTyoIqT5hJDdPj5,spotify:track:64SaX5CVTyoIqT5hJDdPj5,https://api.spotify.com/v1/tracks/64SaX5CVTyoIqT5hJDdPj5,https://api.spotify.com/v1/audio-analysis/64SaX5CVTyoIqT5hJDdPj5,229200,4
0.738,0.691,8,-6.739,1,0.0544,0.202,0.0,0.668,0.782,90.02,audio_features,6akNzajnIke7phL26Akiyi,spotify:track:6akNzajnIke7phL26Akiyi,https://api.spotify.com/v1/tracks/6akNzajnIke7phL26Akiyi,https://api.spotify.com/v1/audio-analysis/6akNzajnIke7phL26Akiyi,248187,4
0.711,0.747,0,-4.266,0,0.0352,0.37,2.92e-06,0.0539,0.776,119.99,audio_features,2SWkhjafGkSfu4ZNZ33yJ9,spotify:track:2SWkhjafGkSfu4ZNZ33yJ9,https://api.spotify.com/v1/tracks/2SWkhjafGkSfu4ZNZ33yJ9,https://api.spotify.com/v1/audio-analysis/2SWkhjafGkSfu4ZNZ33yJ9,215293,4
0.79,0.813,7,-2.84,1,0.151,0.0343,2.29e-05,0.073,0.775,152.012,audio_features,6IBOO4yxQbEpUHmGxbWmtm,spotify:track:6IBOO4yxQbEpUHmGxbWmtm,https://api.spotify.com/v1/tracks/6IBOO4yxQbEpUHmGxbWmtm,https://api.spotify.com/v1/audio-analysis/6IBOO4yxQbEpUHmGxbWmtm,201747,4
0.635,0.374,9,-10.116,1,0.0587,0.837,0.0,0.129,0.401,147.989,audio_features,7qOp7uoBitD281yF5PxWAy,spotify:track:7qOp7uoBitD281yF5PxWAy,https://api.spotify.com/v1/tracks/7qOp7uoBitD281yF5PxWAy,https://api.spotify.com/v1/audio-analysis/7qOp7uoBitD281yF5PxWAy,244600,4
0.781,0.568,1,-5.221,1,0.0337,0.437,0.0,0.102,0.379,124.0,audio_features,75E9SEY7HrQtrKjfOdGMRp,spotify:track:75E9SEY7HrQtrKjfOdGMRp,https://api.spotify.com/v1/tracks/75E9SEY7HrQtrKjfOdGMRp,https://api.spotify.com/v1/audio-analysis/75E9SEY7HrQtrKjfOdGMRp,265933,4
0.746,0.466,10,-7.581,1,0.0412,0.449,0.0,0.147,0.489,122.959,audio_features,3iGmUcCj7fo6sqLFT2cJxO,spotify:track:3iGmUcCj7fo6sqLFT2cJxO,https://api.spotify.com/v1/tracks/3iGmUcCj7fo6sqLFT2cJxO,https://api.spotify.com/v1/audio-analysis/3iGmUcCj7fo6sqLFT2cJxO,238368,4
0.377,0.441,0,-7.597,1,0.0291,0.334,0.0,0.117,0.28,139.282,audio_features,2lUQ2NClQyYDQEHcrQpyNW,spotify:track:2lUQ2NClQyYDQEHcrQpyNW,https://api.spotify.com/v1/tracks/2lUQ2NClQyYDQEHcrQpyNW,https://api.spotify.com/v1/audio-analysis/2lUQ2NClQyYDQEHcrQpyNW,251867,4
0.538,0.546,3,-7.067,1,0.0329,0.0763,7.46e-05,0.17,0.468,156.063,audio_features,3UYFVFt1sDQYCwhxJhw02K,spotify:track:3UYFVFt1sDQYCwhxJhw02K,https://api.spotify.com/v1/tracks/3UYFVFt1sDQYCwhxJhw02K,https://api.spotify.com/v1/audio-analysis/3UYFVFt1sDQYCwhxJhw02K,333840,4
0.65,0.602,2,-5.217,1,0.0307,0.31,0.0,0.0823,0.364,128.077,audio_features,0koYfMNf5edsUBO94bE5rw,spotify:track:0koYfMNf5edsUBO94bE5rw,https://api.spotify.com/v1/tracks/0koYfMNf5edsUBO94bE5rw,https://api.spotify.com/v1/audio-analysis/0koYfMNf5edsUBO94bE5rw,267480,4
0.591,0.573,1,-8.165,1,0.0313,0.116,0.0,0.0809,0.554,91.973,audio_features,0WdqF7a5oegDVPpD6QPzKZ,spotify:track:0WdqF7a5oegDVPpD6QPzKZ,https://api.spotify.com/v1/tracks/0WdqF7a5oegDVPpD6QPzKZ,https://api.spotify.com/v1/audio-analysis/0WdqF7a5oegDVPpD6QPzKZ,200227,4
0.551,0.291,10,-10.784,1,0.0321,0.836,0.0,0.155,0.132,123.874,audio_features,1ypKMDyfaoe7UbYiWgdsLu,spotify:track:1ypKMDyfaoe7UbYiWgdsLu,https://api.spotify.com/v1/tracks/1ypKMDyfaoe7UbYiWgdsLu,https://api.spotify.com/v1/audio-analysis/1ypKMDyfaoe7UbYiWgdsLu,191253,4
0.266,0.444,11,-8.189,1,0.0396,0.745,0.0,0.122,0.324,203.152,audio_features,5rLbfSagfdzWfidDD2xJoC,spotify:track:5rLbfSagfdzWfidDD2xJoC,https://api.spotify.com/v1/tracks/5rLbfSagfdzWfidDD2xJoC,https://api.spotify.com/v1/audio-analysis/5rLbfSagfdzWfidDD2xJoC,228520,4
0.543,0.474,2,-9.386,1,0.03,0.592,0.0,0.123,0.207,136.781,audio_features,4tkPoaPcpd8a83Vknm4w3Q,spotify:track:4tkPoaPcpd8a83Vknm4w3Q,https://api.spotify.com/v1/tracks/4tkPoaPcpd8a83Vknm4w3Q,https://api.spotify.com/v1/audio-analysis/4tkPoaPcpd8a83Vknm4w3Q,217240,4
0.666,0.379,1,-12.956,1,0.0299,0.57,0.0,0.218,0.396,123.013,audio_features,1Rx8sZqoQiwIFmWNTgFw8E,spotify:track:1Rx8sZqoQiwIFmWNTgFw8E,https://api.spotify.com/v1/tracks/1Rx8sZqoQiwIFmWNTgFw8E,https://api.spotify.com/v1/audio-analysis/1Rx8sZqoQiwIFmWNTgFw8E,221827,3
0.479,0.561,7,-5.445,1,0.0249,0.106,0.0,0.1,0.213,144.019,audio_features,2upRfRGhNB3Vi4HDq5eeIC,spotify:track:2upRfRGhNB3Vi4HDq5eeIC,https://api.spotify.com/v1/tracks/2upRfRGhNB3Vi4HDq5eeIC,https://api.spotify.com/v1/audio-analysis/2upRfRGhNB3Vi4HDq5eeIC,220186,4
0.404,0.0967,0,-17.132,1,0.0473,0.893,0.0,0.631,0.288,89.405,audio_features,0pItPw6h5tiLI4pWymBfhc,spotify:track:0pItPw6h5tiLI4pWymBfhc,https://api.spotify.com/v1/tracks/0pItPw6h5tiLI4pWymBfhc,https://api.spotify.com/v1/audio-analysis/0pItPw6h5tiLI4pWymBfhc,233373,4
0.55,0.262,2,-10.307,1,0.0252,0.86,1.22e-06,0.119,0.23,98.01,audio_features,3iaZlBhaM2xZGpCtUwMBGO,spotify:track:3iaZlBhaM2xZGpCtUwMBGO,https://api.spotify.com/v1/tracks/3iaZlBhaM2xZGpCtUwMBGO,https://api.spotify.com/v1/audio-analysis/3iaZlBhaM2xZGpCtUwMBGO,266868,4
0.491,0.66,4,-5.42,1,0.0296,0.347,0.0,0.27,0.613,77.984,audio_features,4NlLbdBLzKZCtsTSvsViiw,spotify:track:4NlLbdBLzKZCtsTSvsViiw,https://api.spotify.com/v1/tracks/4NlLbdBLzKZCtsTSvsViiw,https://api.spotify.com/v1/audio-analysis/4NlLbdBLzKZCtsTSvsViiw,273587,4
0.476,0.671,11,-4.918,0,0.0256,0.103,0.0,0.181,0.474,176.031,audio_features,3JvsQOOzC5hCvX1gNtamOo,spotify:track:3JvsQOOzC5hCvX1gNtamOo,https://api.spotify.com/v1/tracks/3JvsQOOzC5hCvX1gNtamOo,https://api.spotify.com/v1/audio-analysis/3JvsQOOzC5hCvX1gNtamOo,206587,4
0.501,0.321,11,-9.841,1,0.0299,0.743,0.0,0.161,0.276,125.346,audio_features,5uebPmQeJE85wNljQFqYDX,spotify:track:5uebPmQeJE85wNljQFqYDX,https://api.spotify.com/v1/tracks/5uebPmQeJE85wNljQFqYDX,https://api.spotify.com/v1/audio-analysis/5uebPmQeJE85wNljQFqYDX,289773,4
0.398,0.4,11,-7.666,1,0.0328,0.452,0.0,0.125,0.322,134.435,audio_features,4rOxOFYrYzl71sJ2Y4Nu0f,spotify:track:4rOxOFYrYzl71sJ2Y4Nu0f,https://api.spotify.com/v1/tracks/4rOxOFYrYzl71sJ2Y4Nu0f,https://api.spotify.com/v1/audio-analysis/4rOxOFYrYzl71sJ2Y4Nu0f,212602,4
0.69,0.934,1,-2.277,1,0.11,0.127,4.48e-06,0.0305,0.962,98.012,audio_features,1RqPrcqM1FZsIY3LNRYXZc,spotify:track:1RqPrcqM1FZsIY3LNRYXZc,https://api.spotify.com/v1/tracks/1RqPrcqM1FZsIY3LNRYXZc,https://api.spotify.com/v1/audio-analysis/1RqPrcqM1FZsIY3LNRYXZc,293187,4
0.437,0.589,4,-5.944,1,0.0304,0.412,3.89e-05,0.0889,0.205,160.075,audio_features,27jrDtFQBjkZhEbNclrclC,spotify:track:27jrDtFQBjkZhEbNclrclC,https://api.spotify.com/v1/tracks/27jrDtFQBjkZhEbNclrclC,https://api.spotify.com/v1/audio-analysis/27jrDtFQBjkZhEbNclrclC,221120,4
0.638,0.85,10,-5.412,0,0.18,0.0118,0.00757,0.0734,0.775,184.051,audio_features,4EyxCOVZu59myaOQIMNsLY,spotify:track:4EyxCOVZu59myaOQIMNsLY,https://api.spotify.com/v1/tracks/4EyxCOVZu59myaOQIMNsLY,https://api.spotify.com/v1/audio-analysis/4EyxCOVZu59myaOQIMNsLY,252212,4
0.788,0.901,10,-1.271,1,0.18,0.127,0.0,0.0939,0.919,92.008,audio_features,6EKZic64d2m0nO6ZbdTclT,spotify:track:6EKZic64d2m0nO6ZbdTclT,https://api.spotify.com/v1/tracks/6EKZic64d2m0nO6ZbdTclT,https://api.spotify.com/v1/audio-analysis/6EKZic64d2m0nO6ZbdTclT,229853,4
0.836,0.931,9,-2.542,1,0.0962,0.0126,0.0,0.331,0.963,125.928,audio_features,6mJs2OLjk3yrVSgbbDUZWl,spotify:track:6mJs2OLjk3yrVSgbbDUZWl,https://api.spotify.com/v1/tracks/6mJs2OLjk3yrVSgbbDUZWl,https://api.spotify.com/v1/audio-analysis/6mJs2OLjk3yrVSgbbDUZWl,219187,4
0.539,0.848,2,-7.604,1,0.0298,0.021,0.000125,0.0836,0.684,142.03,audio_features,2gi6foGLTAvY5wJGFxiMGy,spotify:track:2gi6foGLTAvY5wJGFxiMGy,https://api.spotify.com/v1/tracks/2gi6foGLTAvY5wJGFxiMGy,https://api.spotify.com/v1/audio-analysis/2gi6foGLTAvY5wJGFxiMGy,204960,4
0.441,0.407,1,-8.012,1,0.0325,0.425,0.0,0.131,0.19,141.451,audio_features,0x8qJEprtEgJUw1EVkqWIC,spotify:track:0x8qJEprtEgJUw1EVkqWIC,https://api.spotify.com/v1/tracks/0x8qJEprtEgJUw1EVkqWIC,https://api.spotify.com/v1/audio-analysis/0x8qJEprtEgJUw1EVkqWIC,227213,4
0.471,0.448,0,-8.192,1,0.0291,0.381,0.0,0.109,0.178,135.983,audio_features,4Qtn8dQYybmEBoECuROV66,spotify:track:4Qtn8dQYybmEBoECuROV66,https://api.spotify.com/v1/tracks/4Qtn8dQYybmEBoECuROV66,https://api.spotify.com/v1/audio-analysis/4Qtn8dQYybmEBoECuROV66,251773,4
0.567,0.419,7,-6.02,0,0.0285,0.662,0.0,0.214,0.33,131.87,audio_features,4EseGHxQHhFXSlqU80Vuix,spotify:track:4EseGHxQHhFXSlqU80Vuix,https://api.spotify.com/v1/tracks/4EseGHxQHhFXSlqU80Vuix,https://api.spotify.com/v1/audio-analysis/4EseGHxQHhFXSlqU80Vuix,234613,4
0.603,0.941,10,-3.794,0,0.0871,0.114,0.0,0.119,0.647,120.01,audio_features,6ox127aBVCE2RBGPRkUehH,spotify:track:6ox127aBVCE2RBGPRkUehH,https://api.spotify.com/v1/tracks/6ox127aBVCE2RBGPRkUehH,https://api.spotify.com/v1/audio-analysis/6ox127aBVCE2RBGPRkUehH,210520,4
0.594,0.937,8,-4.447,1,0.0446,0.0108,1.15e-06,0.0665,0.698,110.02,audio_features,7vx3nwW8kctAXRYVDCkLtT,spotify:track:7vx3nwW8kctAXRYVDCkLtT,https://api.spotify.com/v1/tracks/7vx3nwW8kctAXRYVDCkLtT,https://api.spotify.com/v1/audio-analysis/7vx3nwW8kctAXRYVDCkLtT,196760,4
0.804,0.582,1,-4.704,1,0.0581,0.00637,0.0,0.0686,0.641,147.023,audio_features,3KV26n6b7UFR4cqInCcrr7,spotify:track:3KV26n6b7UFR4cqInCcrr7,https://api.spotify.com/v1/tracks/3KV26n6b7UFR4cqInCcrr7,https://api.spotify.com/v1/audio-analysis/3KV26n6b7UFR4cqInCcrr7,197613,4
0.61,0.648,7,-5.363,1,0.0431,0.102,0.0,0.0987,0.764,161.099,audio_features,55ubyJRVifDUhRxe4rS9XP,spotify:track:55ubyJRVifDUhRxe4rS9XP,https://api.spotify.com/v1/tracks/55ubyJRVifDUhRxe4rS9XP,https://api.spotify.com/v1/audio-analysis/55ubyJRVifDUhRxe4rS9XP,192968,4
0.447,0.473,7,-6.711,1,0.0304,0.267,0.0,0.15,0.152,137.664,audio_features,3mqZAlGFIvPmnwx1emIezr,spotify:track:3mqZAlGFIvPmnwx1emIezr,https://api.spotify.com/v1/tracks/3mqZAlGFIvPmnwx1emIezr,https://api.spotify.com/v1/audio-analysis/3mqZAlGFIvPmnwx1emIezr,268775,4
