name,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year
Không Cần Thêm Một Ai Nữa,Mr.Siro,26,0.649,0.76,11,-6.341,1,0.0519,0.129,0.0,0.115,0.669,74.994,252395,2017
Chuyen Chang Co Don,Soobin Hoang Son,27,0.799,0.807,8,-5.362,1,0.0446,0.16399999999999998,0.0148,0.11699999999999999,0.593,124.984,225600,2016
Vụt Tan,Soobin Hoang Son,36,0.721,0.7140000000000001,9,-6.662999999999999,0,0.0345,0.49,1.6e-06,0.154,0.462,122.016,196661,2012
TA LÀ (feat. Clean Bandit),JustaTee,32,0.589,0.8190000000000001,8,-4.696000000000001,1,0.113,0.345,1.4099999999999999e-05,0.0703,0.41,190.166,221692,2020
Dân Chơi Xóm (feat. RPT MCK & JustaTee),RAP VIỆT,51,0.848,0.8240000000000001,4,-3.426,0,0.209,0.125,0.0,0.0879,0.816,96.977,153402,2020
Chim Sẻ Và Dâu Tây (feat. Dế Choắt & Wowy),RAP VIỆT,44,0.828,0.8059999999999999,6,-4.151,0,0.14400000000000002,0.023,1.36e-06,0.0881,0.537,94.986,207789,2020
Tèn Tèn Girls! (feat. Tlinh & Suboi),RAP VIỆT,44,0.7859999999999999,0.782,0,-6.067,0,0.0623,0.218,0.0,0.0996,0.813,145.043,189861,2020
Anh Chồng Quốc Dân Của Em (feat. Lăng LD & Rhymastic),RAP VIỆT,36,0.8109999999999999,0.9209999999999999,1,-1.465,1,0.221,0.20800000000000002,0.0,0.629,0.419,108.015,186667,2020
Tháng Năm,Soobin Hoang Son,58,0.67,0.618,9,-5.4670000000000005,0,0.0377,0.128,0.0,0.0534,0.251,147.015,225358,2020
Em Đâu Cần,Madihu,32,0.617,0.691,0,-4.599,0,0.0412,0.512,0.0,0.147,0.44799999999999995,149.931,195746,2020
Em Vẫn Muốn Chơi,Limitlxss,25,0.7070000000000001,0.578,2,-8.147,0,0.0302,0.10099999999999999,0.0,0.139,0.526,128.085,245394,2020
Missed Call,Kayc,18,0.9620000000000001,0.455,5,-6.356,1,0.0623,0.40299999999999997,1.81e-06,0.0888,0.375,126.99600000000001,170079,2020
All-Time BAE,Kayc,8,0.789,0.479,6,-5.659,0,0.0521,0.7290000000000001,0.000144,0.124,0.18600000000000003,114.958,185739,2020
Control (feat. Lu & itsnk),hairan,24,0.748,0.419,9,-12.775,1,0.0442,0.42,0.617,0.48200000000000004,0.738,124.016,174194,2020
Nói Thương Nhau Thì Đừng Làm Trái Tim Em Đau,Bich Phuong,9,0.73,0.647,0,-6.245,0,0.0659,0.6559999999999999,4.26e-05,0.32799999999999996,0.28800000000000003,111.917,279439,2017
Đưa Em Đi Khắp Thế Gian,Bich Phuong,11,0.755,0.613,2,-7.172999999999999,1,0.0305,0.594,0.0,0.33799999999999997,0.45399999999999996,125.994,274286,2017
Rằng Em Mãi Ở Bên,Bich Phuong,26,0.755,0.578,9,-6.21,0,0.033,0.514,0.0,0.0262,0.5479999999999999,116.97200000000001,222667,2015
Sâu Trong Em,Bich Phuong,27,0.665,0.636,4,-4.453,0,0.0301,0.59,0.0,0.0614,0.424,100.006,237600,2015
CILU,JGKiD (Da LAB),37,0.738,0.695,1,-7.428999999999999,0,0.062,0.187,0.0,0.14300000000000002,0.546,109.98899999999999,194182,2020
Southside Shipper,HIEUTHUHAI,22,0.9359999999999999,0.6,1,-9.959,0,0.281,0.14400000000000002,7.8e-05,0.0821,0.244,100.081,54775,2020
MLEM MLEM,MIN,43,0.981,0.6920000000000001,9,-4.425,1,0.0469,0.0367,0.0,0.0756,0.8029999999999999,114.986,218087,2020
Hà Nội Gen Trội,Vũ.,27,0.713,0.529,10,-8.599,1,0.0485,0.56,0.0,0.0733,0.307,92.993,261293,2020
Chia Tay Vui Hơn,MAI,11,0.629,0.55,1,-11.058,1,0.0648,0.579,0.0,0.0632,0.47600000000000003,138.025,158435,2020
No One,HURRYKNG,14,0.823,0.745,9,-6.693,1,0.319,0.62,0.0,0.122,0.687,89.81,162500,2020
Người Lạ Ơi,Superbrothers,39,0.62,0.731,6,-6.079,0,0.055999999999999994,0.221,1.52e-06,0.105,0.35100000000000003,131.945,217273,2020
Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,64,0.569,0.66,2,-5.268,1,0.0358,0.0675,0.0,0.20199999999999999,0.49700000000000005,155.907,301538,2020
Khao Khát,Madihu,24,0.649,0.669,2,-6.41,0,0.034,0.0409,0.0,0.17800000000000002,0.44,111.09299999999999,233812,2017
Vườn mây,Madihu,26,0.721,0.32299999999999995,0,-8.586,1,0.0382,0.177,9.449999999999999e-05,0.0615,0.237,75.012,217667,2020
Kỳ lạ,Madihu,22,0.65,0.614,10,-9.116,1,0.0286,0.344,0.099,0.11,0.531,111.01700000000001,189814,2020
Người Mai Dịch cô đơn,Madihu,25,0.586,0.574,3,-6.704,1,0.0283,0.302,0.00116,0.17600000000000002,0.2,100.01899999999999,296125,2017
Thoại,Madihu,11,0.611,0.4,0,-6.909,0,0.0288,0.897,5.73e-05,0.0955,0.13699999999999998,110.40700000000001,218452,2018
Thiên Đàng,Wowy,47,0.843,0.6940000000000001,8,-6.127999999999999,1,0.0583,0.7390000000000001,0.000233,0.196,0.546,91.939,232174,2020
Giá Như,Chillies,44,0.509,0.7490000000000001,2,-8.658999999999999,1,0.0362,0.0622,0.00486,0.0727,0.28800000000000003,172.053,297000,2020
Liếc Mắt Đưa Tình (Ogles),K-ICM,34,0.86,0.7859999999999999,11,-6.24,0,0.0734,0.166,0.0141,0.32799999999999996,0.746,122.04,214672,2020
Quay Xe,Wxrdie,34,0.897,0.753,6,-8.478,0,0.0539,0.384,0.0,0.11,0.98,129.911,110878,2020
Hot,Wxrdie,36,0.853,0.585,5,-8.658999999999999,0,0.0506,0.16399999999999998,0.0,0.0808,0.807,130.072,164611,2020
Đi Về Nhà,Đen,59,0.742,0.662,5,-4.651,1,0.0647,0.578,0.0,0.126,0.486,84.006,200000,2020
Người Dưng Ơi,Mia,21,0.5670000000000001,0.6829999999999999,1,-5.3389999999999995,1,0.129,0.593,0.0,0.0738,0.6970000000000001,137.889,229633,2019
Distance,MAI,19,0.777,0.616,0,-4.484,1,0.0265,0.665,0.0,0.17,0.47200000000000003,106.00399999999999,211889,2020
Như Nào Phải Nói,MAI,23,0.7190000000000001,0.536,4,-8.974,0,0.21,0.0559,0.0,0.165,0.413,135.08100000000002,188454,2020
Đi Đu Đưa Đi Ccats - Remix,BHMedia Inc,9,0.835,0.746,5,-4.723,0,0.037000000000000005,0.12,0.00132,0.879,0.635,114.99700000000001,221542,2020
Em Còn Dùng Số Này Không (Flip),Haisam,17,0.624,0.439,0,-8.697000000000001,1,0.0321,0.887,0.203,0.0943,0.21100000000000002,121.97,320902,2021
Em Đi Đâu,Machiot,26,0.737,0.436,4,-11.015,0,0.059000000000000004,0.322,7.099999999999999e-05,0.102,0.363,149.954,206400,2020
Yêu Em Mãi Mãi,Machiot,15,0.713,0.45799999999999996,8,-12.62,0,0.036000000000000004,0.395,1.53e-05,0.115,0.221,120.087,207000,2020
Level Up,Terry Hồ,37,0.905,0.56,8,-8.64,1,0.513,0.0123,0.0,0.599,0.716,85.01799999999999,227681,2020
Hà Nội Xịn,LK,39,0.9209999999999999,0.579,7,-5.015,1,0.132,0.29600000000000004,0.0,0.125,0.187,140.11,195736,2020
Lé Luôn,Rich Choi,26,0.904,0.5870000000000001,1,-7.7170000000000005,0,0.293,0.18600000000000003,7.900000000000001e-05,0.10300000000000001,0.568,149.99,149875,2020
2 Phút Hơn - KAIZ Remix,Pháo,69,0.845,0.733,9,-4.581,1,0.0566,0.0265,0.0109,0.063,0.28,128.016,183832,2020
Điêu Toa,Masew,41,0.8270000000000001,0.563,11,-6.182,0,0.0343,0.401,0.00506,0.17300000000000001,0.5720000000000001,148.046,180004,2020
Đừng Tin Her,B Ray,41,0.831,0.799,4,-6.145,0,0.125,0.501,0.0,0.17800000000000002,0.925,144.035,213351,2020
Sit Back & Die,B Ray,8,0.6729999999999999,0.638,6,-8.247,1,0.0713,0.00406,0.0,0.0911,0.423,131.07,253968,2020
GIỜ EM TÍNH SAO,Andiez,27,0.648,0.47600000000000003,11,-5.745,1,0.0346,0.57,3.73e-05,0.0928,0.6940000000000001,90.045,222700,2021
Sinh Ra Đã Là Thứ Đối Lập Nhau,Emcee L (Da LAB),59,0.494,0.395,6,-8.652999999999999,1,0.0301,0.887,1.4300000000000002e-05,0.057999999999999996,0.179,141.464,234168,2020
Chỉ Là Số Hai (feat. Linh Cáo),Emcee L (Da LAB),34,0.7070000000000001,0.5479999999999999,2,-7.784,1,0.0337,0.858,0.000267,0.205,0.41600000000000004,92.991,192717,2019
Cả Ngàn Lời Chúc,Rhymastic,39,0.7609999999999999,0.556,7,-8.939,1,0.0321,0.7659999999999999,0.000962,0.11800000000000001,0.508,120.031,196000,2021
Let Victory Make History (feat. Gducky),Rhymastic,19,0.608,0.847,9,-7.659,1,0.0463,0.091,0.0,0.195,0.5720000000000001,139.976,236571,2020
Lang Thang,Rhymastic,13,0.7120000000000001,0.723,8,-6.3229999999999995,1,0.0345,0.33399999999999996,5.38e-06,0.102,0.655,109.96700000000001,187636,2019
Ngọn Đuốc Đêm,Rhymastic,22,0.696,0.7190000000000001,9,-7.837000000000001,1,0.14300000000000002,0.434,0.0,0.146,0.461,100.01,206400,2019
Thanh Xuân Là Anh,2T,27,0.6559999999999999,0.615,0,-6.098,1,0.0439,0.179,4.429999999999999e-05,0.14,0.205,100.022,273900,2019
Bae dun't cry x Anh muốn nghe giọng em,Koo,19,0.5329999999999999,0.52,9,-10.772,1,0.0583,0.196,0.0,0.10099999999999999,0.324,126.93,187087,2020
UCANLIE,Koo,15,0.457,0.408,8,-14.192,1,0.0853,0.7120000000000001,0.00572,0.0802,0.32299999999999995,99.99799999999999,306000,2020
Như Anh Mơ,PC,19,0.785,0.428,11,-9.908999999999999,1,0.0422,0.7040000000000001,0.00020899999999999998,0.14400000000000002,0.5760000000000001,104.992,361327,2020
một triệu like,Đen,50,0.861,0.591,7,-5.319,0,0.213,0.6,1.4599999999999999e-05,0.062,0.52,78.977,264000,2020
Mây Lang Thang,Tùng TeA,42,0.7340000000000001,0.542,9,-10.284,1,0.0405,0.7859999999999999,0.000616,0.11599999999999999,0.726,147.054,199932,2020
Không Tán Tỉnh Em Đâu,Tùng TeA,15,0.7829999999999999,0.599,9,-10.991,1,0.17300000000000001,0.517,0.00020899999999999998,0.107,0.21600000000000003,91.01899999999999,192465,2019
Chốn Lao Xao,Tùng TeA,28,0.741,0.349,6,-18.753,1,0.165,0.752,2.2100000000000002e-05,0.0962,0.282,89.531,155573,2020
Suy,Ngơ,40,0.746,0.636,9,-6.712999999999999,0,0.0344,0.166,0.0,0.18,0.43799999999999994,124.993,242385,2019
Train,MANBO,21,0.8390000000000001,0.435,2,-10.453,1,0.16,0.302,0.1,0.0819,0.34600000000000003,78.99,196949,2020
LAVIE,Wean,40,0.6509999999999999,0.541,1,-8.363999999999999,1,0.231,0.695,3.31e-06,0.406,0.204,84.086,200007,2020
Chán Gái 707,Low G,48,0.888,0.258,1,-13.905999999999999,1,0.499,0.282,4.31e-05,0.0742,0.764,148.047,216438,2020
Tương Tư,Táo,37,0.5589999999999999,0.239,4,-13.100999999999999,0,0.0292,0.7979999999999999,9.159999999999999e-05,0.105,0.128,109.87799999999999,225818,2020
Nếu Mai Chia Tay,Monstar,30,0.853,0.7609999999999999,6,-4.98,0,0.071,0.226,1.21e-06,0.122,0.8079999999999999,137.969,205435,2018
Nếu Mai Chia Tay - Chill RnB Version,Monstar,28,0.708,0.64,6,-8.801,0,0.0449,0.59,0.0,0.26,0.44,132.002,200469,2018
Ngàn lần - 1000x,Garena Free Fire,13,0.48200000000000004,0.588,0,-6.436,1,0.0472,0.659,0.0,0.355,0.518,199.505,216000,2020
Em Đã Khác Xưa Rồi,T.R.I,9,0.748,0.78,2,-5.941,0,0.0412,0.747,3.87e-05,0.0566,0.41600000000000004,140.006,152728,2020
Những Lo Âu Ấy,Đạt G,23,0.648,0.7040000000000001,0,-4.68,0,0.0376,0.294,1.19e-06,0.154,0.209,139.988,269143,2021
Anh Luôn Là Lý Do,ERIK,48,0.7490000000000001,0.593,4,-7.8260000000000005,0,0.045,0.589,0.0,0.0953,0.672,133.96,222090,2021
Ai,Machiot,13,0.732,0.374,5,-11.532,0,0.0428,0.777,0.0253,0.076,0.303,127.977,202500,2020
Là Khi Nào Ấy Nhờ (Hagii Remix),Machiot,5,0.546,0.405,7,-12.422,1,0.0358,0.000609,0.00103,0.0821,0.163,89.01299999999999,286184,2020
Trên Tình Bạn Dưới Tình Yêu (with 16 Typh),MIN,45,0.7659999999999999,0.899,5,-3.332,1,0.0454,0.177,0.0,0.183,0.474,108.977,209174,2021
Tình Bạn Diệu Kỳ,Ricky Star,58,0.809,0.6920000000000001,1,-9.568,0,0.0473,0.182,0.0,0.10400000000000001,0.392,135.012,188444,2021
Internet Love,hnhngan,53,0.816,0.47100000000000003,2,-8.061,1,0.0633,0.716,3.12e-05,0.0869,0.402,109.01299999999999,219083,2021
Minh Cung Yeu Nhau,thaison!,36,0.8109999999999999,0.555,10,-8.687999999999999,0,0.109,0.299,1.4e-06,0.191,0.49700000000000005,90.016,236078,2020
Bắt Cóc Anh Đi,thaison!,14,0.5670000000000001,0.337,9,-14.529000000000002,1,0.0699,0.857,2.42e-06,0.917,0.196,109.926,262151,2020
Có Chắc Yêu Là Đây - Onionn Remix countdown 2021,Sơn Tùng M-TP,42,0.6970000000000001,0.795,6,-3.5439999999999996,1,0.0425,0.174,0.000802,0.109,0.618,95.00200000000001,224197,2021
Remember Me - Onionn Remix Countdown 2021,Sơn Tùng M-TP,38,0.5429999999999999,0.9590000000000001,4,-3.102,0,0.081,0.133,0.0442,0.091,0.374,165.02900000000002,197818,2021
Phải Chăng Em Đã Yêu?,Juky San,61,0.69,0.615,3,-4.532,1,0.0327,0.409,1.25e-06,0.248,0.371,96.00200000000001,190000,2021
Nước Hoa,Hoang Ton,40,0.696,0.6859999999999999,10,-5.377999999999999,0,0.0303,0.138,8.71e-06,0.0861,0.47100000000000003,109.973,235636,2021
anh thèm được ngủ,Khói,41,0.605,0.474,1,-12.963,0,0.34,0.865,0.000148,0.0782,0.387,149.955,159000,2021
Nhớ Người Hay Nhớ,Khói,49,0.5870000000000001,0.608,11,-6.956,1,0.0778,0.7040000000000001,1.24e-05,0.34600000000000003,0.188,159.819,254035,2021
Bỏ Lại Thế Giới,SlimV,22,0.632,0.503,10,-4.574,1,0.0342,0.71,0.000151,0.12300000000000001,0.223,141.966,244402,2017
Già Cùng Nhau Là Được,TaynguyenSound,43,0.6409999999999999,0.7,5,-10.669,1,0.344,0.9179999999999999,5.91e-05,0.0933,0.363,174.00099999999998,231362,2019
Look At Me,JustaTee,15,0.653,0.79,10,-7.675,0,0.1,0.555,9.56e-06,0.384,0.7859999999999999,89.999,230114,2013
2AM,JustaTee,37,0.7040000000000001,0.552,0,-7.428,0,0.0561,0.782,0.0,0.0695,0.762,128.003,258351,2013
Lỡ Say Bye Là Bye,Lemese,58,0.708,0.42,11,-9.624,1,0.0715,0.825,4.01e-06,0.0925,0.47,144.94799999999998,214948,2021
Anh Không Đòi Quà,Only C,22,0.812,0.7070000000000001,7,-8.575,1,0.0457,0.28600000000000003,0.0,0.17300000000000001,0.97,121.03200000000001,160728,2015
Đâu ai ngờ,Dan Chi,0,0.535,0.6679999999999999,2,-3.923,0,0.035,0.261,0.0,0.0838,0.304,171.97,253968,2019
Người Em Cố Đô,Rum,29,0.535,0.49,9,-7.5729999999999995,1,0.10300000000000001,0.327,0.0,0.11699999999999999,0.442,183.94299999999998,213845,2021
Trái Đất Đẹp Nhất Khi Có Em,Đức Phúc,38,0.615,0.507,5,-5.43,1,0.0468,0.49200000000000005,0.0,0.0813,0.253,102.631,184324,2020
Imma Heartbreaker,JustaTee,0,0.635,0.711,1,-6.5920000000000005,0,0.0402,0.53,0.0,0.0992,0.752,147.998,285884,2019
1 Lần,Trong Hieu,21,0.6629999999999999,0.892,9,-4.519,0,0.0471,0.109,1.7e-05,0.0739,0.535,93.985,211915,2021
Bad Performance,Coldzy,30,0.47200000000000003,0.7240000000000001,4,-6.829,1,0.0292,0.00209,0.0,0.133,0.258,149.954,222883,2021
Night,DUSTIN NGO 春風,30,0.532,0.44299999999999995,9,-8.997,0,0.133,0.22,0.000212,0.0874,0.174,114.00200000000001,252000,2020
BMAGER,Khoi Vu,30,0.7659999999999999,0.261,0,-12.4,1,0.142,0.9,3.79e-05,0.124,0.48200000000000004,96.00200000000001,251553,2020
Em Không Cô Đơn,Kha,39,0.809,0.516,0,-5.819,0,0.0389,0.547,2.8300000000000003e-05,0.11199999999999999,0.45399999999999996,95.008,250829,2020
Giấc Mộng,Kha,40,0.6729999999999999,0.43700000000000006,5,-8.44,1,0.0311,0.511,0.00322,0.11900000000000001,0.315,83.99799999999999,286071,2021
H In My Arms,Kha,35,0.8690000000000001,0.428,8,-6.811,1,0.0459,0.609,0.000212,0.182,0.5489999999999999,139.998,192857,2021
Cô Đơn Vắt Vai,Machiot,26,0.664,0.52,5,-11.29,0,0.0404,0.488,0.172,0.149,0.46,84.03200000000001,187143,2021
Chàng Trai Sơ Mi Hồng,Hoàng Duyên,48,0.631,0.606,6,-5.005,1,0.0297,0.51,0.0,0.0904,0.46299999999999997,110.117,292098,2021
Mây,Willistic,28,0.672,0.746,6,-5.572,0,0.0385,0.0893,0.0,0.18,0.311,129.97299999999998,273231,2021
Smile,Willistic,26,0.754,0.525,7,-7.252999999999999,0,0.122,0.828,0.0,0.0916,0.37200000000000005,96.133,222615,2018
I'm (Hmm) Fine,Willistic,18,0.823,0.375,0,-7.631,1,0.0628,0.423,0.0,0.10400000000000001,0.5579999999999999,109.906,213818,2020
Hẹn Gặp Em Dưới Ánh Trăng,MANBO,50,0.787,0.6579999999999999,8,-7.595,1,0.0325,0.65,2.3100000000000002e-05,0.11800000000000001,0.475,120.005,222000,2020
Em 20,Winno,30,0.872,0.618,1,-7.867999999999999,1,0.038,0.6779999999999999,1.4e-06,0.0844,0.491,118.023,166880,2020
Xin Đừng Nhấc Máy,B Ray,59,0.873,0.755,7,-4.506,1,0.14,0.293,0.0,0.0881,0.773,94.01700000000001,187454,2021
Walk On Da Street,16 Typh,49,0.897,0.797,10,-4.658,0,0.264,0.156,0.0,0.14300000000000002,0.6579999999999999,140.012,179777,2021
Mộng Mơ,Masew,41,0.883,0.512,6,-8.362,1,0.0524,0.5329999999999999,0.00683,0.111,0.863,122.01100000000001,226726,2021
Tìm Hành Tinh Khác,Vu Cat Tuong,37,0.826,0.429,8,-8.908999999999999,1,0.111,0.8029999999999999,1.82e-05,0.0953,0.654,117.988,235932,2021
Dù Cho Mai Về Sau,buitruonglinh,60,0.632,0.579,11,-8.352,1,0.0602,0.187,1.93e-06,0.10099999999999999,0.503,155.984,233976,2020
Cách Làm Người,T.R.I,28,0.8290000000000001,0.243,8,-13.190999999999999,1,0.106,0.847,0.00038199999999999996,0.11800000000000001,0.172,112.071,178000,2021
Ngọt,JustaTee,44,0.866,0.43700000000000006,4,-12.093,1,0.314,0.20600000000000002,0.0,0.0865,0.93,142.471,214737,2021
Yêu Sắc Yếu,Osad,50,0.396,0.7509999999999999,8,-7.551,0,0.049,0.5,0.0,0.159,0.7490000000000001,85.01899999999999,177177,2021
Yêu Thầm,Hoàng Yến Chibi,59,0.5329999999999999,0.557,0,-5.8420000000000005,1,0.0353,0.6409999999999999,0.000183,0.15,0.14300000000000002,95.911,252500,2021
Ngày Một Người Đi Xa,GiGi Hương Giang,39,0.727,0.455,11,-10.523,1,0.0447,0.779,7.07e-06,0.115,0.163,124.962,309120,2021
Sang Xịn Mịn,Gill,37,0.93,0.826,5,-4.808,0,0.0597,0.161,4.9000000000000005e-06,0.13,0.7240000000000001,104.008,221538,2021
Vi Da Lo Loi,Khoi Vu,33,0.792,0.32899999999999996,0,-13.602,1,0.0455,0.765,8.58e-06,0.163,0.447,112.031,253168,2021
Love Rosie,Thiều Bảo Trâm,47,0.594,0.452,9,-7.242999999999999,1,0.0472,0.634,1.59e-06,0.08199999999999999,0.509,180.095,258667,2021
Trốn Tìm,Đen,66,0.7709999999999999,0.287,9,-17.208,0,0.07200000000000001,0.669,0.0,0.10400000000000001,0.402,93.041,248871,2021
Matchanah,Híu,49,0.879,0.6859999999999999,1,-6.566,0,0.147,0.606,5.77e-06,0.62,0.753,122.993,227586,2021
Sài Gòn Hôm Nay Mưa,JSOL,55,0.624,0.604,2,-5.438,1,0.0619,0.784,0.00869,0.10800000000000001,0.354,136.077,247059,2021
The Playah (feat. SlimV) - Special Performance,Soobin Hoang Son,61,0.5720000000000001,0.513,9,-6.077999999999999,0,0.0358,0.14800000000000002,1.41e-06,0.0597,0.528,116.397,449577,2021
Chẳng Thể Tìm Được Em,PhucXP,50,0.589,0.251,0,-11.583,0,0.0305,0.838,0.000585,0.36200000000000004,0.18100000000000002,115.971,347587,2020
Xin Đừng Lặng Im,Soobin Hoang Son,41,0.547,0.447,0,-7.569,0,0.0291,0.777,0.0,0.106,0.33799999999999997,134.82,249523,2017
Người Âm Phủ Remix,Osad,31,0.687,0.675,1,-6.492000000000001,1,0.0314,0.0351,0.00507,0.303,0.368,120.081,130558,2018
Em Gái Mưa,Huong Tram,44,0.499,0.446,7,-6.314,1,0.0329,0.885,0.0,0.354,0.47100000000000003,147.759,323624,2020
Trái Tim Em Cũng Biết Đau,Bao Anh,36,0.5,0.518,8,-6.079,0,0.035,0.836,0.0,0.11599999999999999,0.5760000000000001,131.528,302928,2017
Ngốc,Huong Tram,29,0.625,0.44299999999999995,9,-6.462000000000001,1,0.0277,0.887,3.09e-06,0.0885,0.368,119.89299999999999,292102,2016
Em Yêu Anh (I Love You),Miu Lê,27,0.43200000000000005,0.457,4,-8.207,1,0.0281,0.7559999999999999,0.0301,0.16399999999999998,0.306,145.89600000000002,219480,2017
Vì Sao,Khởi My,27,0.633,0.578,11,-6.33,0,0.0513,0.597,0.0,0.18,0.37799999999999995,90.07600000000001,257149,2011
Người Yêu Cũ,Khởi My,36,0.624,0.546,2,-5.7860000000000005,0,0.0253,0.83,0.0,0.25,0.40299999999999997,93.995,249797,2013
Gửi Cho Anh,Khởi My,26,0.7070000000000001,0.8,9,-4.488,0,0.0419,0.7759999999999999,0.0,0.142,0.711,110.022,273215,2013
Giả Vờ Yêu,Ngô Kiến Huy,25,0.69,0.42700000000000005,1,-5.06,0,0.0254,0.732,0.0,0.11800000000000001,0.532,110.08200000000001,276323,2015
tinh eu em,Thanh Hung,0,0.6559999999999999,0.885,0,-4.592,1,0.0433,0.0012,0.0536,0.371,0.868,141.835,183023,2019
Kiếp Ve Sầu,Đan Trường,32,0.505,0.315,0,-14.421,0,0.0596,0.528,0.0,0.107,0.34700000000000003,139.89700000000002,240588,2015
Đừng Bận Tâm,Khoi My,25,0.494,0.528,10,-4.265,0,0.0283,0.7240000000000001,0.0,0.0697,0.615,178.053,255399,2017
Đã Biết Sẽ Có Ngày Hôm Qua,Trinh Thang Binh,39,0.595,0.413,1,-7.327000000000001,1,0.0295,0.747,0.0,0.132,0.345,139.925,270651,2011
Chuyện Như Chưa Bắt Đầu,Mỹ Tâm,41,0.5870000000000001,0.48700000000000004,4,-5.517,0,0.0272,0.785,0.0,0.13,0.225,106.88799999999999,269227,2013
I'm Still Loving You,Noo Phước Thịnh,46,0.754,0.716,3,-3.02,0,0.0641,0.158,0.0002,0.156,0.602,105.01700000000001,200000,2019
Người Hát Tình Ca,Uyên Linh,36,0.531,0.408,9,-7.194,1,0.0262,0.747,0.000176,0.321,0.146,76.02600000000001,317649,2017
Nu Hon Danh Roi - OST Thang Nam Ruc Ro - Original,Hoàng Yến Chibi,33,0.381,0.107,0,-14.565,0,0.0527,0.955,0.000217,0.0987,0.102,178.446,276600,2018
Một Chút Quên Anh Thôi,Bảo Thy,31,0.609,0.35200000000000004,3,-9.048,0,0.0277,0.92,0.0,0.115,0.41,97.98,212520,2017
Anh Muốn Em Sống Sao (Minishow Bảo Anh),Bao Anh,29,0.406,0.128,2,-15.536,0,0.0392,0.887,0.0,0.187,0.125,124.74700000000001,273136,2017
Xếp Vào Quá Khứ,Bảo Thy,22,0.589,0.425,7,-7.843,0,0.0277,0.7759999999999999,0.0,0.187,0.255,109.988,248952,2017
Thà Rằng Như Thế,Ung Hoang Phuc,36,0.5820000000000001,0.5770000000000001,11,-5.766,0,0.0295,0.317,0.0,0.19,0.273,125.986,201648,2007
Tình Đơn Phương,Đan Trường,28,0.6990000000000001,0.462,7,-10.864,0,0.0401,0.322,5.54e-06,0.111,0.122,128.66899999999998,258926,2015
Gửi Anh Xa Nhớ,Bich Phuong,43,0.626,0.431,5,-7.355,1,0.0302,0.848,0.00013700000000000002,0.10800000000000001,0.406,118.041,256271,2016
Đừng Hỏi Em,Mỹ Tâm,44,0.337,0.444,0,-7.053,0,0.032,0.696,2.3100000000000002e-05,0.127,0.289,147.17,263053,2017
Cô Ấy Là Ai,Mỹ Tâm,35,0.5870000000000001,0.506,1,-6.513999999999999,1,0.0303,0.667,0.0,0.0958,0.335,119.87799999999999,229827,2017
Nham Mat Thay Mua He OST - Original,Nguyen Ha,37,0.521,0.302,9,-8.532,0,0.0281,0.919,0.00105,0.0996,0.308,104.757,282907,2018
Nếu Anh Đi,Mỹ Tâm,48,0.33899999999999997,0.40700000000000003,6,-6.152,0,0.028999999999999998,0.521,0.0,0.0755,0.213,160.005,251893,2017
Nơi Mình Dừng Chân (Nhạc Phim Chị Trợ Lý Của Anh),Mỹ Tâm,50,0.523,0.43799999999999994,6,-5.457999999999999,1,0.0372,0.878,0.0,0.105,0.255,172.07,242093,2019
Ra Là Em Đâu Quá Mong Manh,Huong Tram,39,0.581,0.626,11,-4.593,0,0.0438,0.807,5.5e-06,0.16699999999999998,0.263,152.053,261800,2019
Khi Ta Yêu (Nhạc Phim Chị Trợ Lý Của Anh),Mỹ Tâm,30,0.381,0.532,7,-5.046,1,0.0431,0.733,0.0,0.0764,0.35700000000000004,155.78,218462,2019
Nếu Có Một Ngày,Uyên Linh,39,0.386,0.247,9,-13.613,1,0.0824,0.907,3.37e-06,0.099,0.33299999999999996,83.115,256587,2018
Gia Ngay Dau Dung Noi Thuong Nhau,Isaac,39,0.562,0.513,2,-7.303999999999999,0,0.035,0.775,4.83e-06,0.0962,0.2,126.053,270000,2018
Yêu Như Ngày Yêu Cuối,Mai Tiến Dũng,39,0.638,0.436,2,-6.291,0,0.0311,0.787,0.0,0.0546,0.23199999999999998,119.941,296133,2017
Ngày Chưa Giông Bão,Bùi Lan Hương,51,0.418,0.336,7,-11.270999999999999,0,0.0499,0.877,3.4e-05,0.11199999999999999,0.5660000000000001,144.71200000000002,212000,2018
Suýt Nữa Thì,Andiez,48,0.5479999999999999,0.41200000000000003,1,-8.154,1,0.028999999999999998,0.847,0.0,0.128,0.418,132.019,283392,2018
Thuong Em La Dieu Anh Khong The Ngo,Noo Phước Thịnh,50,0.397,0.408,3,-8.758,1,0.0378,0.8740000000000001,0.0,0.152,0.226,123.221,308459,2018
Đừng Ai Nhắc Về Anh Ấy,Tra My,43,0.629,0.457,2,-7.0729999999999995,0,0.0492,0.782,0.0,0.0967,0.16699999999999998,139.91,279204,2019
"Đừng Yêu Nữa, Em Mệt Rồi",MIN,41,0.57,0.615,3,-4.449,1,0.0295,0.557,0.0,0.102,0.324,155.966,281455,2019
Ăn Sáng Nha - Original Version,ERIK,42,0.838,0.7709999999999999,9,-3.341,1,0.0365,0.34700000000000003,0.0,0.0603,0.9740000000000001,115.988,187241,2020
